,Word,Frequency
0,vov.vn,1
1,respect,1
2,current,1
3,capac,2
4,non-perman,1
5,member,2
6,un,7
7,secur,3
8,council,1
9,unsc,2
10,vietnam,1
11,indonesia,1
12,spoken,1
13,highli,1
14,eu,4
15,’,3
16,lead,1
17,role,2
18,promot,2
19,multilater,3
20,teleconfer,1
21,held,1
22,may,1
23,28,1
24,pair,1
25,express,1
26,hope,1
27,continu,1
28,collabor,1
29,close,2
30,alongsid,2
31,boost,1
32,co-oper,1
33,area,1
34,conflict,1
35,settlement,1
36,mediat,1
37,humanitarian,1
38,assist,1
39,well,1
40,base,1
41,principl,1
42,set,1
43,charter,1
44,two,1
45,diplomat,1
46,went,1
47,highlight,1
48,asean,3
49,recent,1
50,contribut,1
51,build,3
52,peac,1
53,prosper,1
54,region,2
55,southeast,1
56,asia,1
57,addit,2
58,bloc,1
59,also,2
60,help,1
61,creat,1
62,favour,1
63,environ,1
64,partner,1
65,trust,1
66,reinforc,1
67,prevent,1
68,diplomaci,1
69,minimis,1
70,differ,1
71,get,1
72,involv,1
73,issu,2
74,common,1
75,interest.propos,1
76,made,1
77,organis,1
78,includ,1
79,work,1
80,address,1
81,relat,1
82,commit,1
83,increas,1
84,peace-keep,1
85,forc,1
86,state,1
87,share,1
88,inform,1
89,regard,1
90,event,1
91,european,2
92,commiss,1
93,vice,1
94,presid,1
95,josep,1
96,borrel,2
97,high,1
98,repres,1
99,union,1
100,foreign,1
101,affair,1
102,polici,1
103,voic,1
104,support,2
105,rule-bas,1
106,intern,1
107,order,1
108,play,1
109,central,1
110,note,1
111,stake,1
112,countri,1
113,need,1
114,act,1
115,manner,1
116,reform,1
117,mean,1
118,combat,1
119,unilater,1
120,neg,1
121,form,1
122,polit,1
123,power,1
124,epi,1
125,technolog,1
