,Word,Frequency
0,vov.vn,1
1,parti,1
2,gener,1
3,secretari,1
4,presid,2
5,nguyen,2
6,phu,1
7,trong,1
8,may,1
9,28,1
10,extend,1
11,messag,3
12,congratul,2
13,myanmar,3
14,win,1
15,myint,1
16,occas,2
17,45th,1
18,anniversari,1
19,bilater,3
20,diplomat,1
21,ties.th,1
22,day,1
23,prime,2
24,minist,5
25,xuan,1
26,phuc,1
27,offer,1
28,state,1
29,counsellor,1
30,aung,2
31,san,2
32,suu,2
33,kyi,2
34,deputi,1
35,foreign,2
36,pham,1
37,binh,1
38,minh,1
39,sent,1
40,congratulatori,1
41,union,1
42,intern,2
43,cooper,4
44,kyaw,1
45,tin,1
46,applaud,1
47,tremend,1
48,achiev,1
49,tie,1
50,past,1
51,45,1
52,year,1
53,within,1
54,asean,2
55,framework,1
56,sub-region,1
57,region,2
58,mechan,1
59,two,3
60,nation,1
61,leader,1
62,express,1
63,confid,1
64,combin,1
65,effort,1
66,govern,1
67,peopl,2
68,vietnam,1
69,–,1
70,friendship,1
71,all-around,1
72,partnership,1
73,grow,1
74,near,1
75,futur,1
76,deliv,1
77,practic,1
78,benefit,1
79,make,1
80,signific,1
81,contribut,1
82,commun,1
83,sake,1
84,peac,1
85,stabil,1
86,prosper,1
87,world,1
88,power,1
89,epi,1
90,technolog,1
