,Word,Frequency
0,deputi,2
1,prime,1
2,minist,2
3,foreign,1
4,pham,1
5,binh,1
6,minh,3
7,host,2
8,recept,1
9,hanoi,1
10,may,1
11,26,1
12,cambodian,3
13,ambassador,1
14,chay,1
15,navuth,2
16,begun,1
17,tenur,2
18,vietnam,3
19,said,3
20,immedi,1
21,futur,1
22,two,4
23,countri,3
24,’,2
25,agenc,1
26,creat,1
27,condit,1
28,student,1
29,return,1
30,studi,1
31,accord,1
32,epidem,1
33,prevent,1
34,regul,1
35,side,1
36,effect,1
37,implement,1
38,high-level,1
39,agreement,1
40,address,1
41,outstand,1
42,problem,1
43,resum,1
44,bilater,3
45,diplomat,2
46,activ,1
47,covid-19,2
48,pandem,1
49,put,1
50,control,1
51,support,2
52,multilater,1
53,event,1
54,year,1
55,pm,1
56,also,1
57,hope,1
58,act,1
59,bridg,1
60,consolid,1
61,friendship,1
62,cooper,1
63,nation,1
64,part,1
65,happi,1
66,see,1
67,relat,1
68,produc,1
69,posit,1
70,result,1
71,thank,1
72,alway,1
73,cambodia,2
74,time,1
75,hardship,1
76,clearli,1
77,seen,1
78,great,1
79,assist,1
80,vietnames,1
81,govern,1
82,peopl,1
83,outbreak,1
84,vow,1
85,best,1
86,deepen,1
87,tie,1
88,vietnam./,1
89,power,1
90,epi,1
91,technolog,1
