,Word,Frequency
0,despit,1
1,signific,1
2,deal,1
3,japanes,1
4,investor,1
5,first,1
6,five,1
7,month,1
8,year,2
9,develop,2
10,merger,1
11,acquisit,1
12,real,2
13,estat,2
14,remain,1
15,uncertain,1
16,second,1
17,half,1
18,due,1
19,long-term,1
20,impact,1
21,coronaviru,1
22,pandem,1
23,januari,1
24,mitsubishi,3
25,corpor,1
26,nomura,1
27,co.,1
28,ltd.,1
29,acquir,1
30,major,1
31,share,1
32,80,1
33,grand,1
34,park,3
35,project,2
36,vinhom,1
37,includ,2
38,"10,000",1
39,unit,2
40,condominium,2
41,ho,1
42,chi,1
43,minh,1
44,city.accord,1
45,township,1
46,cover,1
47,approxim,1
48,365,1
49,hectar,1
50,total,2
51,offic,1
52,resid,1
53,sport,1
54,commerci,1
55,facil,1
56,school,1
57,hospit,1
58,"200,000",1
59,people.not,1
60,newcom,1
61,vietnam,1
62,’,1
63,market,1
64,previous,1
65,co-oper,1
66,local,1
67,properti,1
68,bitexco,1
69,creat,1
70,240,1
71,low-ris,2
72,hous,1
73,two,1
74,high-ris,2
75,propos,1
76,"1,000",1
77,17,1
78,manor,1
79,central,1
80,hanoi,1
81,power,1
82,epi,1
83,technolog,1
