,Word,Frequency
0,vov.vn,1
1,nation,3
2,assembl,5
3,chairwoman,3
4,nguyen,2
5,thi,1
6,kim,1
7,ngan,8
8,march,1
9,28,1
10,began,1
11,visit,10
12,morocco,6
13,franc,4
14,european,4
15,parliament,3
16,later,1
17,attend,1
18,140th,2
19,gener,2
20,inter-parliamentari,4
21,union,2
22,doha,1
23,qatar,2
24,ms.,2
25,’,16
26,trip,4
27,second,1
28,oversea,2
29,year,4
30,reflect,1
31,import,1
32,role,3
33,parliamentari,2
34,diplomaci,1
35,strengthen,4
36,vietnam,9
37,relat,1
38,partners.morocco,1
39,first,4
40,leg,2
41,10-day,1
42,tour,1
43,vietnames,4
44,top,1
45,legisl,2
46,14,1
47,two,5
48,countri,4
49,polit,2
50,tie,3
51,establish,1
52,joint,2
53,committe,2
54,regular,1
55,consult,1
56,mutual,2
57,support,3
58,intern,2
59,forum,1
60,speaker,2
61,lower,1
62,hous,1
63,habib,1
64,el,1
65,malki,1
66,2017,1
67,legislatur,1
68,sign,1
69,mou,1
70,cooper,7
71,agreement,3
72,african,2
73,country.dur,1
74,ongo,1
75,ms,3
76,discuss,1
77,moroccan,2
78,leader,2
79,way,1
80,boost,2
81,trade,4
82,invest,1
83,tourism,1
84,bank,1
85,energi,1
86,partnership,2
87,local,1
88,well,1
89,trilater,1
90,anoth,1
91,ambassador,1
92,azzeddin,1
93,farhan,1
94,said,2
95,one,2
96,parti,1
97,phu,1
98,trong,2
99,celebr,1
100,45,1
101,diplomat,2
102,aim,2
103,strateg,1
104,promot,2
105,outcom,1
106,mr.,1
107,realiz,1
108,statement,1
109,cooperation.th,1
110,pillar,1
111,comprehens,1
112,eu,1
113,meet,2
114,deleg,1
115,exchang,1
116,candid,1
117,dialogu,1
118,side,1
119,trust,1
120,show,1
121,vietnam-eu,1
122,readi,1
123,work,1
124,govern,1
125,commiss,1
126,field,1
127,also,1
128,want,1
129,ralli,1
130,ep,2
131,eu-vietnam,1
132,free,1
133,end,1
134,current,1
135,term,1
136,chairman,1
137,bernd,1
138,lang,1
139,“,1
140,convinc,1
141,realli,2
142,bring,1
143,benefit,1
144,econom,1
145,growth,1
146,would,1
147,appreci,1
148,find,1
149,commit,2
150,sides.,1
151,”,1
152,na,1
153,final,1
154,host,1
155,particip,1
156,demonstr,1
157,multilater,1
158,activ,2
159,deal,1
160,region,1
161,global,1
162,challeng,1
163,vice,1
164,chair,1
165,ipu,1
166,2018-2019,1
167,tenur,1
168,power,1
169,epi,1
170,technolog,1
