,Word,Frequency
0,prime,3
1,minist,3
2,request,1
3,ministri,3
4,plan,6
5,invest,9
6,mpi,2
7,propos,1
8,suitabl,1
9,manag,1
10,solut,1
11,solar,25
12,power,30
13,project,31
14,ensur,1
15,nation,3
16,secur,1
17,govern,1
18,offic,1
19,releas,1
20,pm,1
21,direct,1
22,issu,1
23,industri,2
24,trade,2
25,relev,1
26,agenc,2
27,local,2
28,media,1
29,report,4
30,thai,2
31,investor,3
32,acquir,2
33,binh,4
34,phuoc,2
35,accord,4
36,thailand,4
37,'s,1
38,super,5
39,energi,10
40,corpor,1
41,compani,3
42,limit,1
43,announc,2
44,loc,6
45,ninh,11
46,1,3
47,2,3
48,3,2
49,4,2
50,buy,1
51,plant,3
52,’,5
53,share,6
54,intermediari,1
55,total,8
56,us,7
57,456.7,1
58,million,5
59,99.7,1
60,140,1
61,105,1
62,112,1
63,four,2
64,own,3
65,six,2
66,vietnam,6
67,march,1
68,2020,1
69,alon,1
70,capac,6
71,286.72,1
72,mw,5
73,half,1
74,100,2
75,return,1
76,eirr,2
77,12-13,1
78,"1,2,3,4",1
79,much,1
80,higher,3
81,16.59,1
82,17.4,1
83,also,2
84,purchas,2
85,seri,1
86,provinc,6
87,includ,1
88,thuan,5
89,giang,2
90,wind,5
91,bac,1
92,lieu,1
93,soc,1
94,trang,1
95,phu,1
96,yen,1
97,gia,2
98,lai,2
99,expect,2
100,full,1
101,partial,1
102,oper,2
103,fourth,1
104,quarter,1
105,2021,1
106,form,1
107,joint,2
108,ventur,2
109,transfer,1
110,vietnames,1
111,enterpris,1
112,mani,4
113,foreign,1
114,group,3
115,dozen,1
116,enjoy,1
117,preferenti,1
118,rate,1
119,9.35,2
120,cent,2
121,per,3
122,kwh,3
123,20,2
124,year,4
125,tien,1
126,phong,1
127,vanguard,1
128,newspap,1
129,thanh,2
130,cong,1
131,gulf,2
132,set,1
133,mid-2019,1
134,put,2
135,two,2
136,tay,2
137,ttc,2
138,increas,1
139,hold,2
140,90,1
141,49,1
142,2019,3
143,95,1
144,ben,1
145,tre,1
146,besid,1
147,singapor,1
148,china,1
149,philippin,1
150,present,2
151,30,2
152,citi,1
153,nationwid,2
154,rais,1
155,concern,1
156,broken,1
157,electr,9
158,environment,1
159,problem,1
160,expert,1
161,strong,1
162,develop,8
163,state,1
164,attract,2
165,price,2
166,equival,1
167,"vnd2,086",1
168,start,1
169,june,1
170,31,1
171,would,1
172,within,1
173,result,1
174,300,1
175,regist,1
176,decis,1
177,break,1
178,vii,3
179,moit,6
180,note,1
181,hot,1
182,creat,2
183,lack,1
184,synchronis,1
185,transmiss,2
186,infrastructur,2
187,output,1
188,least,1
189,7,1
190,gw,2
191,0.8,1
192,target,1
193,studi,1
194,conduct,1
195,giz,1
196,german,1
197,cooper,1
198,renew,2
199,conserv,1
200,depart,1
201,nearli,1
202,"4,000",1
203,exceed,1
204,number,1
205,10,1
206,time,1
207,led,2
208,mismatch,1
209,deploy,1
210,seriou,1
211,overload,1
212,network,1
213,system,1
214,region,2
215,destin,1
216,"1,817",1
217,capit,1
218,vnd50,1
219,trillion,1
220,approv,2
221,estim,1
222,26,1
223,"3,600",1
224,massiv,1
225,land,1
226,hau,1
227,quang,1
228,ngai,1
229,end,1
230,"15,000",1
231,difficulti,1
232,grid,2
233,build,1
234,connect,1
235,epi,1
236,technolog,1
