,Word,Frequency
0,vov.vn,1
1,vietnames,3
2,ambassador,1
3,lao,4
4,nguyen,1
5,ba,1
6,hung,1
7,deleg,1
8,congratul,2
9,peopl,2
10,'s,2
11,revolutionari,1
12,parti,2
13,lprp,1
14,65th,1
15,found,1
16,anniversari,1
17,headquart,1
18,march,1
19,19,1
20,occas,1
21,diplomat,2
22,also,1
23,hand,1
24,congratulatori,1
25,messag,1
26,hoang,1
27,binh,1
28,quan,1
29,member,1
30,cpv,1
31,central,1
32,committe,1
33,head,1
34,commiss,1
35,extern,1
36,relat,2
37,counterpart,1
38,sounthon,2
39,xayachak,1
40,sayachak,1
41,thank,1
42,vietnam,3
43,say,1
44,state,1
45,alway,2
46,bear,1
47,mind,1
48,support,1
49,countri,1
50,’,1
51,achiev,1
52,stick,1
53,import,1
54,foster,1
55,bilater,1
56,affirm,1
57,show,1
58,confid,1
59,nation,1
60,overcom,1
61,difficulti,1
62,toward,1
63,fulfil,1
64,set,1
65,socio-econom,1
66,develop,1
67,target,1
68,said,1
69,power,1
70,epi,1
71,technolog,1
