,Word,Frequency
0,vov.vn,1
1,relev,3
2,vietnames,3
3,agenc,2
4,local,2
5,govern,2
6,russian,4
7,citi,1
8,saint,3
9,petersburg,3
10,work,3
11,project,5
12,erect,1
13,late,1
14,presid,3
15,ho,3
16,chi,2
17,minh,2
18,’,2
19,statu,2
20,city.,1
21,“,2
22,session,1
23,governor,1
24,sent,1
25,letter,1
26,voic,1
27,support,1
28,”,2
29,said,3
30,manh,2
31,close,1
32,author,1
33,includ,1
34,overal,1
35,design,1
36,model,1
37,relat,1
38,detail,1
39,ensur,1
40,architectur,1
41,plan,1
42,also,1
43,collabor,1
44,implement,1
45,earliest,1
46,possibl,1
47,time.,1
48,diplomat,1
49,met,1
50,mani,1
51,offici,1
52,vietnam,2
53,studi,1
54,research,1
55,show,1
56,respect,1
57,laid,1
58,foundat,1
59,friendli,1
60,cooper,1
61,relationship,1
62,former,1
63,soviet,1
64,union,1
65,feder,1
66,celebr,1
67,130,1
68,birth,1
69,anniversari,1
70,year,1
71,power,1
72,epi,1
73,technolog,1
