,Word,Frequency
0,45-mw,1
1,phuoc,1
2,ninh,5
3,solar,1
4,power,2
5,plant,4
6,offici,1
7,inaugur,2
8,thuan,5
9,nam,1
10,district,1
11,south-centr,1
12,provinc,4
13,june,2
14,22,1
15,cover,1
16,area,1
17,65.2ha,1
18,invest,1
19,energi,4
20,industri,2
21,subsidiari,1
22,group,2
23,cost,1
24,vnd1,1
25,trillion,1
26,us,3
27,43,1
28,million,2
29,construct,1
30,began,1
31,march,1
32,complet,1
33,15,1
34,day,1
35,ahead,1
36,schedul,1
37,despit,1
38,impact,1
39,covid-19,1
40,chairman,2
41,board,1
42,director,1
43,pham,2
44,cong,1
45,doan,1
46,said.th,1
47,connect,1
48,nation,2
49,grid,1
50,10,1
51,gener,1
52,estim,1
53,75,1
54,kwh,1
55,per,1
56,year,1
57,vice,1
58,provinci,1
59,peopl,1
60,’,1
61,committe,1
62,van,1
63,hau,1
64,said,1
65,mark,1
66,signific,1
67,mileston,1
68,contribut,1
69,local,1
70,social-econom,1
71,develop,1
72,help,1
73,ensur,1
74,security.th,1
75,carri,1
76,number,1
77,project,2
78,clean,1
79,includ,1
80,6,1
81,billion,2
82,lng,1
83,southern,1
84,ba,1
85,ria-vung,1
86,tau,1
87,anoth,1
88,worth,1
89,4.4,1
90,central,1
91,quang,1
92,tri,1
93,waste-to-energi,1
94,hanoi,1
95,epi,1
96,technolog,1
