,Word,Frequency
0,hà,1
1,nội,1
2,—,1
3,fourth,1
4,intern,2
5,dalat,4
6,ultra,5
7,trail,6
8,marathon,5
9,begin,1
10,tonight,1
11,june,2
12,19,1
13,10pm,1
14,đà,2
15,lạt,2
16,citi,1
17,lâm,1
18,đồng,1
19,provinc,1
20,biggest,1
21,run,2
22,event,5
23,back,1
24,action,1
25,social,1
26,distanc,2
27,period,1
28,covid-19.th,1
29,race,5
30,schedul,1
31,march,1
32,featur,1
33,"5,000",1
34,athlet,1
35,differ,1
36,categori,1
37,100km,2
38,70km,2
39,45km,2
40,21km,2
41,10km.it,1
42,first,1
43,time,2
44,includ,1
45,three-day,1
46,tournament,3
47,also,1
48,open,1
49,see,1
50,lead,1
51,super,1
52,quang,1
53,trần,1
54,đỗ,1
55,trọng,1
56,nhơn,1
57,vie,1
58,foreign,1
59,germani,1
60,japan,1
61,netherlands.th,1
62,held,3
63,saturday,1
64,10km,1
65,sunday.,1
66,“,1
67,previou,1
68,realli,1
69,difficult,1
70,us,1
71,hope,1
72,seri,4
73,strong,1
74,push,1
75,nation,1
76,sport,1
77,movement,1
78,”,1
79,said,1
80,vũ,1
81,thị,1
82,hoài,1
83,thương,1
84,project,1
85,director,1
86,co-found,1
87,việt,3
88,nam,3
89,mtb,1
90,jointstock,1
91,compani,1
92,–,1
93,organis,1
94,race.dalat,1
95,one,1
96,offici,1
97,recognis,1
98,asia,2
99,master,2
100,acknowledg,1
101,contin,1
102,championship,1
103,30,1
104,13,1
105,asian,1
106,countri,1
107,end,1
108,2020.after,1
109,mani,1
110,tiền,1
111,phong,1
112,newspap,1
113,juli,1
114,tuần,1
115,châu,1
116,sunset,1
117,bay,1
118,triathlon,1
119,august,1
120,ironman,1
121,70.3,1
122,vietnam,1
123,september.besid,1
124,fifth,1
125,victori,1
126,challeng,1
127,terrain,1
128,cycl,1
129,21,1
130,cyclist,1
131,43km,1
132,around,1
133,'s,1
134,love,1
135,valley.last,1
136,year,1
137,đinh,1
138,văn,1
139,linh,1
140,make,1
141,hattrick,1
142,vn,1
