,Word,Frequency
0,hà,1
1,nội,1
2,—,2
3,fourth,1
4,dalat,6
5,ultra,3
6,trail,3
7,cancel,2
8,athlet,6
9,die,1
10,due,1
11,extrem,2
12,weather,2
13,conditions.t,1
14,đ.,1
15,t.,1
16,40,1
17,hcm,1
18,citi,2
19,swept,1
20,away,1
21,flash,1
22,flood,2
23,caus,2
24,heavi,2
25,rain,3
26,race,5
27,đà,2
28,lạt,2
29,lâm,2
30,đồng,2
31,provinc,2
32,saturday.hi,1
33,bodi,1
34,found,1
35,later,1
36,đan,1
37,kia,1
38,villag,1
39,lạc,2
40,dương,2
41,town,1
42,district.aft,1
43,accid,2
44,organis,4
45,three-day,1
46,event,1
47,runner,1
48,ask,1
49,stop,2
50,transfer,1
51,start,2
52,point.th,1
53,victori,3
54,challeng,3
55,terrain,1
56,cycl,1
57,tournament,1
58,also,2
59,sunday,1
60,suffer,1
61,fate.,1
62,“,4
63,first,1
64,2020,4
65,would,1
66,like,1
67,express,1
68,gratitud,1
69,toward,1
70,support,1
71,trust,1
72,compet,1
73,”,3
74,said.,1
75,condit,2
76,unexpect,2
77,incid,1
78,impact,1
79,safeti,2
80,oper,1
81,risk,1
82,keep,1
83,racing.,1
84,accord,1
85,lam,1
86,dong,1
87,govern,1
88,'s,1
89,instruct,1
90,ensur,1
91,cancelled.,1
92,nguyễn,2
93,tiến,2
94,hải,1
95,deputi,1
96,director,1
97,’,6
98,cultur,1
99,sport,1
100,tourism,1
101,said,1
102,work,1
103,concern,1
104,agenc,1
105,family.,1
106,friday,1
107,night,1
108,surround,1
109,area,1
110,100km,2
111,high,1
112,water,1
113,level,1
114,spring,1
115,quickli,1
116,rout,1
117,prevent,1
118,running.mani,1
119,withdrew,1
120,bad,1
121,still,1
122,tri,1
123,finish,1
124,run,1
125,offici,1
126,request,1
127,made.on,1
128,saturday,1
129,howev,1
130,winner,1
131,categories.in,1
132,men,4
133,class,1
134,hùng,1
135,việt,3
136,nam,3
137,time,1
138,14hr,1
139,22.35,1
140,lê,1
141,tấn,1
142,hi,1
143,triumph,1
144,70km,1
145,8:26.36,1
146,vietnames,1
147,trần,1
148,duy,1
149,quang,1
150,top,2
151,45km,1
152,podium,1
153,clock,1
154,4:33.32,1
155,21km,1
156,lý,1
157,nhân,1
158,tín,1
159,took,1
160,gold,1
161,medal,1
162,1:55.14,1
163,anna,1
164,fritz,1
165,germani,1
166,secur,1
167,women,1
168,vn,1
