,Word,Frequency
0,madrid,1
1,—,2
2,sevilla,5
3,beat,1
4,local,1
5,rival,1
6,real,2
7,beti,3
8,2-0,1
9,la,4
10,liga,4
11,return,2
12,three,2
13,month,1
14,away,1
15,thursday,2
16,becom,1
17,second,3
18,europ,1
19,'s,5
20,five,3
21,major,1
22,leagu,2
23,resum,1
24,follow,1
25,coronaviru,1
26,pandemic.aft,1
27,bundesliga,1
28,germani,1
29,restart,1
30,may,1
31,16,1
32,open,1
33,door,1
34,player,4
35,support,5
36,ramon,1
37,sanchez,1
38,pizjuan,1
39,usual,1
40,vibrant,1
41,sevil,2
42,derbi,2
43,play,3
44,front,2
45,empti,2
46,stands.th,1
47,game,2
48,first,2
49,spain,1
50,top,1
51,flight,1
52,sinc,1
53,march,1
54,10,2
55,93,1
56,day,2
57,later,2
58,anoth,1
59,profession,1
60,fixtur,2
61,complet,1
62,without,1
63,incid,1
64,offer,1
65,encourag,1
66,premier,1
67,england,1
68,seri,1
69,itali,1
70,set,1
71,next,1
72,week.luca,1
73,ocampo,4
74,gave,1
75,lead,1
76,56th-minut,1
77,penalti,2
78,fernando,3
79,rege,1
80,ad,1
81,goal,2
82,home,2
83,side,1
84,third,2
85,table.thi,1
86,leg,1
87,39-day,1
88,sprint,1
89,finish,2
90,see,1
91,team,2
92,everi,1
93,half,2
94,week,1
95,undergo,1
96,stern,1
97,examin,1
98,fitness.both,1
99,coach,3
100,made,1
101,use,1
102,new,1
103,alloc,1
104,substitut,3
105,drink,1
106,break,1
107,contest,1
108,lost,1
109,fluenci,1
110,late,1
111,part,1
112,never,1
113,look,1
114,like,1
115,stage,1
116,comeback.victori,1
117,strengthen,1
118,hold,1
119,place,1
120,move,1
121,four,1
122,point,1
123,getaf,1
124,sociedad,1
125,sit,1
126,12th,1
127,face,1
128,possibl,1
129,drag,1
130,releg,1
131,battle.thi,1
132,far,1
133,typic,1
134,could,2
135,imagin,1
136,pale,1
137,shadow,1
138,divis,1
139,heat,1
140,clear,1
141,demonstr,1
142,sacrif,1
143,keep,1
144,season,2
145,go,1
146,virtual,2
147,'',4
148,alway,1
149,believ,1
150,would,1
151,said,1
152,presid,1
153,javier,1
154,teba,1
155,also,1
156,indic,1
157,``,2
158,15,1
159,per,1
160,cent,1
161,fan,3
162,attend,2
163,stadium,2
164,juli,1
165,19.for,1
166,though,1
167,stand,3
168,remain,1
169,voic,1
170,audibl,1
171,atmospher,1
172,strang,1
173,televis,1
174,option,1
175,add,1
176,taken,2
177,comput,1
178,fifa,1
179,well,1
180,chant,1
181,eb,1
182,flow,1
183,accord,1
184,action.when,1
185,excel,1
186,score,2
187,cheer,1
188,came,1
189,went,1
190,applause.earli,1
191,arriv,1
192,wear,2
193,mask,2
194,glove,1
195,temperatur,1
196,enter,1
197,outsid,1
198,around,2
199,200,1
200,come,1
201,greet,1
202,buse,1
203,dispers,1
204,shortli,2
205,600,1
206,polic,1
207,secur,1
208,personnel,1
209,prevent,1
210,mass,1
211,gather,1
212,allow,2
213,'re,1
214,ca,1
215,n't,1
216,wait,1
217,shout,1
218,60-year-old,1
219,shirt.ther,1
220,minut,3
221,silenc,1
222,held,1
223,kick-off,1
224,memori,1
225,victim,1
226,pandem,1
227,distanc,1
228,centr,1
229,circl,1
230,20th,1
231,applaus,1
232,pay,1
233,tribut,1
234,work,1
235,line.in,1
236,still,1
237,sat,1
238,spread,1
239,row,1
240,behind,1
241,among,1
242,celebr,1
243,flew,1
244,half-time.they,1
245,comfort,1
246,winner,1
247,marc,1
248,bartra,1
249,ajudg,1
250,push,1
251,luuk,1
252,de,1
253,jong,1
254,six,1
255,delight,1
256,flick,1
257,near,1
258,post,1
259,head,1
260,afp,1
