,Word,Frequency
0,footballmadrid,1
1,—,1
2,marcelo,4
3,celebr,2
4,take,1
5,knee,2
6,real,3
7,madrid,7
8,return,1
9,three,2
10,month,1
11,away,3
12,follow,1
13,coronaviru,1
14,suspens,1
15,beat,1
16,eibar,3
17,3-1,1
18,sunday.aft,1
19,score,4
20,'s,12
21,third,1
22,goal,3
23,37th,1
24,minut,4
25,drop,1
26,onto,1
27,left,1
28,rais,1
29,clinch,1
30,right,2
31,fist,1
32,air,1
33,appar,1
34,support,1
35,black,1
36,live,1
37,matter,1
38,movement.madrid,1
39,win,2
40,may,1
41,come,2
42,cost,1
43,eden,2
44,hazard,8
45,sergio,1
46,ramo,3
47,substitut,1
48,earli,1
49,second,3
50,half,3
51,seen,1
52,ice,2
53,pack,2
54,strap,1
55,sit,1
56,stands.hazard,1
57,make,2
58,first,4
59,start,6
60,sinc,2
61,februari,2
62,appear,1
63,around,2
64,troublesom,1
65,ankl,1
66,injur,1
67,novemb,1
68,undergo,1
69,surgeri,2
70,march,1
71,``,6
72,knew,1
73,would,1
74,lack,1
75,bit,2
76,rhythm,1
77,play,5
78,whole,1
79,game,2
80,'',2
81,coach,2
82,zinedin,1
83,zidan,2
84,said,3
85,well,1
86,hour,1
87,took,1
88,knock,1
89,scare,1
90,half-tim,2
91,fine,1
92,happi,2
93,done,1
94,mean,1
95,reduc,1
96,gap,1
97,behind,2
98,leagu,1
99,leader,1
100,barcelona,1
101,back,2
102,two,3
103,point,2
104,catalan,1
105,thrash,1
106,mallorca,2
107,4-0,1
108,saturday.madrid,1
109,struck,2
110,fourth,1
111,superb,1
112,strike,1
113,toni,1
114,kroo,3
115,tuck,1
116,pass,1
117,counter-attack.eibar,1
118,pull,1
119,one,2
120,pedro,2
121,biga,2
122,never,1
123,found,1
124,nervou,1
125,despit,1
126,brief,1
127,spell,1
128,pressure.befor,1
129,go,1
130,busi,1
131,belgian,1
132,involv,2
133,goals.hi,1
134,weav,1
135,run,1
136,midfield,2
137,led,1
138,shot,3
139,effort,1
140,clear,2
141,drove,1
142,corner.aft,1
143,miser,1
144,open,2
145,season,1
146,spain,1
147,bright,1
148,could,3
149,redeem,1
150,crucial,1
151,role,1
152,run-in,1
153,stay,2
154,injury-free.perhap,1
155,even,1
156,impress,1
157,though,1
158,karim,1
159,benzema,4
160,link,1
161,brilliantli,1
162,unfortun,1
163,get,3
164,excel,2
165,all-round,1
166,perform,1
167,deserved.gareth,1
168,bale,1
169,bench,1
170,came,2
171,valencia,1
172,thursday.zidan,1
173,like,1
174,rotat,1
175,heavili,1
176,next,1
177,week,1
178,thick,1
179,fast.madrid,1
180,also,1
181,pleas,1
182,posit,1
183,new,1
184,train,1
185,ground,1
186,home,3
187,100th,1
188,differ,1
189,stadium,2
190,use,1
191,la,2
192,liga.they,1
193,remain,1
194,match,1
195,alfredo,1
196,di,1
197,stefano,1
198,allow,1
199,renov,1
200,work,1
201,santiago,2
202,bernabeu,1
203,continu,1
204,summer,1
205,know,1
206,situat,1
207,strang,1
208,player,2
209,champion,1
210,head,2
211,barca,1
212,need,1
213,less,1
214,slightli,1
215,later,1
216,broke,1
217,casemiro,1
218,set,1
219,free.th,1
220,ball,1
221,edg,1
222,area,1
223,time,1
224,sidefoot,1
225,perfectli,1
226,far,1
227,top,2
228,right-hand,1
229,corner.ramo,1
230,doubl,1
231,advantag,1
232,finish,1
233,ruthless,1
234,counter-attack,1
235,former,1
236,pick,1
237,latter,1
238,gener,1
239,gave,1
240,goal.marcelo,1
241,put,1
242,sight,1
243,spill,1
244,lash,1
245,corner.eibar,1
246,better,1
247,break,1
248,edu,1
249,exposito,1
250,forc,1
251,full-stretch,1
252,save,1
253,thibaut,1
254,courtoi,1
255,sergi,1
256,enrich,1
257,crossbar,1
258,divert,1
259,leon,1
260,held,2
261,on.earli,1
262,diego,1
263,costa,1
264,octob,1
265,atletico,3
266,miss,2
267,chanc,2
268,move,1
269,liga,1
270,four,1
271,draw,2
272,1-1,2
273,athlet,1
274,bilbao.costa,1
275,hold,1
276,shirt,1
277,virgina,1
278,torrecilla,1
279,women,1
280,team,1
281,underw,1
282,brain,1
283,tumour,1
284,last,1
285,month.hi,1
286,equalis,1
287,iker,1
288,muniain,1
289,given,1
290,bilbao,1
291,lead,1
292,toward,1
293,end,1
294,neither,1
295,side,2
296,find,1
297,winner,1
298,empti,1
299,san,1
300,mame,1
301,defend,1
302,aria,1
303,best,1
304,late,1
305,on.diego,1
306,simeon,1
307,sixth,1
308,level,1
309,getaf,1
310,sociedad,1
311,osasuna,1
312,--,1
313,afp,1
