,Word,Frequency
0,footballlondon,1
1,—,2
2,pep,1
3,guardiola,6
4,heap,1
5,prais,1
6,global,1
7,healthcar,1
8,worker,1
9,manchest,1
10,citi,4
11,side,1
12,brace,1
13,avalanch,1
14,premier,3
15,leagu,4
16,game,6
17,come,3
18,weeks.th,1
19,reign,1
20,champion,1
21,action,1
22,wednesday,1
23,arsen,3
24,--,2
25,day,3
26,english,1
27,top,1
28,flight,1
29,return,2
30,three-month,1
31,coronavirus-enforc,1
32,break.guardiola,1
33,said,9
34,footbal,1
35,``,14
36,import,1
37,part,1
38,societi,2
39,'',5
40,urg,1
41,peopl,4
42,forget,1
43,true,1
44,hero,2
45,covid-19,1
46,pandemic.premi,1
47,team,2
48,wear,1
49,badg,1
50,shirt,1
51,thank,1
52,britain,2
53,'s,6
54,nation,1
55,health,1
56,servic,1
57,hard,1
58,work,2
59,nh,1
60,went,1
61,everi,2
62,singl,1
63,told,1
64,report,1
65,video,1
66,call,1
67,tuesday,1
68,deserv,1
69,huge,2
70,incred,1
71,compliment,1
72,nurs,1
73,scientist,1
74,doctor,1
75,cleaner,1
76,make,1
77,live,2
78,easier,1
79,put,1
80,risk,1
81,save,1
82,end,2
83,nice,1
84,back,2
85,hope,3
86,go,3
87,well,2
88,regret,1
89,...,1
90,real,2
91,must,1
92,badli,1
93,hit,1
94,pandem,1
95,mother,1
96,die,1
97,viru,1
98,spain,1
99,boss,4
100,ask,1
101,doubt,1
102,whether,1
103,sometim,1
104,understand,1
105,alway,1
106,feel,1
107,damag,1
108,club,3
109,reduc,1
110,impact,1
111,much,1
112,possibl,2
113,pack,1
114,92,1
115,less,1
116,six,1
117,week,1
118,finish,2
119,season,2
120,would,3
121,present,1
122,tough,1
123,challeng,1
124,problem,2
125,play,4
126,one,3
127,first,1
128,second,1
129,whose,1
130,25,1
131,point,1
132,behind,1
133,runaway,1
134,leader,1
135,liverpool,1
136,lack,2
137,recoveri,1
138,anoth,1
139,physic,2
140,train,1
141,condit,1
142,prepar,1
143,adapt,2
144,player,1
145,quickli,1
146,empti,1
147,stadiums.but,1
148,littl,1
149,kid,1
150,school,1
151,squar,1
152,street,1
153,without,2
154,spectat,1
155,period,1
156,head-to-head,1
157,former,1
158,assist,1
159,mikel,1
160,arteta,2
161,etihad.th,1
162,suspend,1
163,mid-march,1
164,test,1
165,posit,1
166,coronavirus.guardiola,1
167,concern,1
168,recov,1
169,well.th,1
170,manag,1
171,also,1
172,veteran,1
173,midfield,1
174,david,1
175,silva,1
176,due,1
177,leav,1
178,get,1
179,proper,1
180,send-off,1
181,futur,1
182,unfortun,1
183,last,1
184,organis,1
185,farewel,1
186,afp,1
