,Word,Frequency
0,footballhà,1
1,nội,1
2,—,2
3,fox,2
4,sport,2
5,asia,3
6,select,1
7,việt,4
8,nam,4
9,’,2
10,coach,13
11,park,4
12,hang-seo,2
13,one,1
14,nine,1
15,best,2
16,asia.sinc,1
17,arriv,1
18,2017,1
19,south,2
20,korean,1
21,led,2
22,vietnames,2
23,team,6
24,success,1
25,contin,1
26,region,1
27,runners-up,1
28,afc,1
29,u23,1
30,championship,1
31,2018,3
32,top,4
33,four,2
34,asian,4
35,game,4
36,eight,1
37,2019,1
38,cup,10
39,winner,2
40,aff,5
41,30th,1
42,sea,2
43,philippin,1
44,last,1
45,year.alfr,1
46,riedl,2
47,also,3
48,name,1
49,list,3
50,austrian,1
51,nation,4
52,1998-,1
53,2000,1
54,2003-,1
55,2004,1
56,2005-,1
57,2007,1
58,southeast,1
59,indonesia,2
60,laos.a,1
61,notabl,1
62,appear,2
63,former,6
64,thai,2
65,player,1
66,kiatisak,1
67,senamuang,2
68,play,1
69,v.leagu,2
70,1,2
71,hoàng,1
72,anh,1
73,gia,1
74,lai,1
75,2002-2006.in,1
76,career,1
77,help,1
78,footbal,1
79,gloriou,1
80,period,1
81,titl,1
82,2013,1
83,reach,1
84,semi-fin,1
85,2014,2
86,win,1
87,2016.the,1
88,remain,1
89,includ,1
90,alberto,1
91,zaccheroni,1
92,japan,1
93,uae,1
94,carlo,1
95,queiroz,1
96,iran,1
97,guu,1
98,hiddink,1
99,korea,1
100,brought,1
101,countri,1
102,world,3
103,2002,1
104,radojko,1
105,avramov,1
106,singapor,1
107,felix,1
108,sanchez,1
109,ba,1
110,qatar,1
111,datuk,1
112,k,1
113,rajagop,1
114,malaysia,2
115,.coach,1
116,first,1
117,member,1
118,honour,1
119,recent,2
120,đoàn,1
121,văn,3
122,hậu,1
123,nguyễn,1
124,quyết,1
125,đặng,1
126,lâm,1
127,defend,1
128,midfield,1
129,goalkeep,1
130,respectively.coach,1
131,current,1
132,prepar,2
133,two,1
134,import,1
135,event,1
136,end,1
137,year,1
138,second,1
139,qualifi,2
140,round,2
141,2022,2
142,day,1
143,stand,1
144,match,1
145,find,1
146,new,1
147,face,1
148,well,1
149,evalu,1
150,perform,1
151,players.in,1
152,trip,1
153,octob,1
154,13,1
155,welcom,1
156,mỹ,1
157,đình,1
158,stadium,1
159,novemb,3
160,12,1
161,follow,1
162,clash,1
163,unit,1
164,arab,1
165,emir,1
166,17.after,1
167,complet,1
168,qualif,1
169,fixtur,1
170,particip,1
171,suzuki,1
172,schedul,1
173,run,1
174,23,1
175,decemb,1
176,31,1
177,vn,1
