,doc_20.txt,doc_30.txt,doc_31.txt,doc_32.txt,doc_33.txt,doc_34.txt,doc_35.txt
doc_20.txt,0.9999999999999984,0.043403980622728634,0.07637445056156919,0.10438062703382407,0.08487742946837955,0.1012770364795505,0.05762223812076718
doc_30.txt,0.043403980622728634,1.0,0.04927623482139183,0.02531628505900854,0.05332559319362788,0.049480157683336995,0.03123437067951285
doc_31.txt,0.07637445056156919,0.04927623482139183,1.0000000000000004,0.08309497408835453,0.2488347840465575,0.19142548726595893,0.07111395523919344
doc_32.txt,0.10438062703382407,0.02531628505900854,0.08309497408835453,1.0000000000000007,0.09765207910773459,0.10666472604014751,0.030802019698417775
doc_33.txt,0.08487742946837955,0.05332559319362788,0.2488347840465575,0.09765207910773459,1.000000000000003,0.3054105232318647,0.11777135934422113
doc_34.txt,0.1012770364795505,0.049480157683336995,0.19142548726595893,0.10666472604014751,0.3054105232318647,1.000000000000002,0.09057145214165443
doc_35.txt,0.05762223812076718,0.03123437067951285,0.07111395523919344,0.030802019698417775,0.11777135934422113,0.09057145214165443,1.0000000000000013
