,Word,Frequency
0,hà,2
1,nội,2
2,—,2
3,hồ,1
4,chí,1
5,minh,1
6,communist,1
7,youth,3
8,union,3
9,nestlé,2
10,việt,3
11,nam,2
12,sign,1
13,co-oper,1
14,deal,1
15,2020-21,1
16,friday.und,1
17,programm,2
18,'dynam,1
19,playground,4
20,nam',1
21,may,2
22,2020,2
23,decemb,1
24,2021,1
25,30,1
26,built,1
27,recycl,1
28,materi,1
29,milk,1
30,carton,1
31,tire,1
32,bui,1
33,quang,1
34,huy,1
35,secretari,1
36,said,1
37,“,1
38,brought,1
39,use,1
40,sport,1
41,zone,1
42,creat,1
43,dynam,1
44,environ,1
45,children,2
46,encourag,1
47,improv,1
48,physic,1
49,health,1
50,rais,1
51,awar,1
52,environment,1
53,protect,1
54,``,1
55,first,1
56,inaugur,1
57,21,1
58,tứ,1
59,trung,1
60,town,1
61,vĩnh,1
62,phúc,1
63,provinc,2
64,becom,1
65,attract,1
66,destin,1
67,local,1
68,peopl,1
69,exercise.in,1
70,addit,1
71,milo,2
72,help,1
73,exam,3
74,season,1
75,assist,1
76,deliv,1
77,free,1
78,product,2
79,student,1
80,28,1
81,citi,1
82,420,1
83,graduat,2
84,points.nestlé,1
85,also,1
86,provid,1
87,nescafé,1
88,la,1
89,vie,1
90,miner,1
91,water,1
92,hat,1
93,umbrella,1
94,vnđ500,1
95,million,1
96,us,1
97,"21,486",1
98,cash,1
99,volunt,1
100,support,1
101,vn,1
