,Word,Frequency
0,điện,2
1,biên,2
2,—,2
3,three,1
4,peopl,3
5,die,1
6,saturday,2
7,morn,3
8,tuần,2
9,giáo,2
10,town,2
11,northern,1
12,provinc,2
13,conflict,1
14,allegedli,1
15,caus,1
16,debt,1
17,vnđ1.5,2
18,billion,2
19,us,1
20,"64,460",1
21,.nguyễn,1
22,khánh,1
23,chung,4
24,born,3
25,1967,1
26,wife,2
27,trần,1
28,thị,1
29,thu,3
30,1980,1
31,togeth,1
32,reportedli,1
33,arriv,1
34,hous,4
35,đàm,1
36,văn,1
37,lực,5
38,1963,1
39,trường,1
40,xuân,1
41,hamlet,1
42,ask,1
43,latter,1
44,pay,1
45,debts.lực,1
46,allow,1
47,enter,1
48,use,1
49,knife,1
50,stab,1
51,’,4
52,stomach,1
53,back,2
54,chase,1
55,kill,2
56,field,1
57,30,1
58,metr,1
59,house.aft,1
60,go,1
61,himself.colonel,1
62,tráng,1
63,tủa,1
64,vice,1
65,director,1
66,polic,2
67,said,1
68,found,1
69,paper,1
70,show,1
71,borrow,1
72,thu.polic,1
73,detain,1
74,four,1
75,went,1
76,investig,1
77,vn,1
