,Word,Frequency
0,hà,1
1,nội,1
2,number,1
3,drug-rel,3
4,case,2
5,first,1
6,six,1
7,month,3
8,year,2
9,increas,2
10,9.46,1
11,per,1
12,cent,1
13,compar,2
14,period,2
15,last,1
16,accord,1
17,investig,3
18,polic,5
19,depart,3
20,crime,4
21,statistics.th,1
22,co-ordin,1
23,forc,2
24,detect,1
25,"11,215",1
26,arrest,1
27,"15,775",1
28,crimin,1
29,seiz,2
30,235kg,1
31,heroin,2
32,nearli,1
33,1.6,1
34,tonn,1
35,synthet,3
36,drug,12
37,"850,000",1
38,pill,1
39,113kg,1
40,cannabis.th,1
41,amount,1
42,decreas,2
43,2019.the,1
44,situat,1
45,directli,2
46,impact,1
47,global,1
48,region,1
49,said,1
50,recent,1
51,meet,1
52,implement,1
53,action,2
54,prevent,2
55,control.illeg,1
56,việt,5
57,nam,4
58,mainli,1
59,came,1
60,oversea,1
61,trade,4
62,countri,1
63,transport,3
64,third,1
65,local,1
66,via,2
67,’,1
68,land,1
69,air,1
70,sea,1
71,routes.th,1
72,traffick,2
73,illeg,3
74,especi,1
75,sharpli,1
76,border,3
77,area,3
78,lao,2
79,cambodia,2
80,affect,1
81,product,1
82,'golden,1
83,triangl,1
84,said.in,1
85,china,3
86,nam.rec,1
87,due,1
88,strong,1
89,co-oper,1
90,vietnames,1
91,chines,1
92,fight,1
93,remain,1
94,problem.in,1
95,june,1
96,control,1
97,acceler,1
98,crackdown,1
99,ring,1
100,rout,1
101,rais,1
102,public,1
103,awar,1
104,harm,1
105,consequ,1
106,take,1
107,particularli,1
108,differ,1
109,kind,1
110,methamphetamin,1
111,vn,1
