,Word,Frequency
0,hà,1
1,nội,1
2,—,2
3,new,2
4,covid-19,5
5,case,6
6,report,2
7,việt,3
8,nam,3
9,weekend,1
10,make,1
11,sunday,3
12,66th,1
13,straight,1
14,day,1
15,without,2
16,commun,2
17,transmiss,1
18,countri,3
19,accord,2
20,nation,1
21,steer,1
22,committe,2
23,prevent,1
24,control.th,1
25,total,2
26,number,1
27,confirm,2
28,remain,1
29,349,1
30,last,1
31,seven,1
32,return,1
33,sweden,1
34,poland,1
35,friday.of,1
36,209,1
37,import,1
38,quarantin,2
39,arrival.up,1
40,327,1
41,patient,8
42,account,1
43,93.7,1
44,per,1
45,cent,1
46,given,1
47,all-clear.of,1
48,22,2
49,activ,1
50,two,1
51,test,2
52,neg,2
53,coronaviru,1
54,four,1
55,least,1
56,twice.a,1
57,mani,1
58,"5,724",1
59,peopl,1
60,across,1
61,95,1
62,hospit,2
63,"5,347",1
64,design,1
65,facil,1
66,282,1
67,accommodations.accord,1
68,’,2
69,treatment,2
70,depart,2
71,british,1
72,pilot,1
73,91,1
74,seriou,1
75,morn,1
76,could,2
77,breath,1
78,support.h,1
79,move,1
80,intens,1
81,care,1
82,unit,1
83,rehabilit,1
84,soon.th,1
85,well,1
86,muscl,1
87,hand,1
88,becom,1
89,normal,1
90,feet,1
91,improv,1
92,manag,1
93,sit,1
94,himself.hi,1
95,kidney,1
96,heart,1
97,liver,1
98,pancrea,1
99,also,1
100,improved.howev,1
101,doctor,1
102,hcm,1
103,citi,1
104,chợ,1
105,rẫi,1
106,receiv,1
107,sinc,1
108,may,1
109,need,1
110,time,1
111,recov,1
112,particularli,1
113,term,1
114,motor,1
115,functions.dur,1
116,recoveri,1
117,still,1
118,vulner,1
119,infect,1
120,vn,1
