,Word,Frequency
0,hà,1
1,nội,1
2,vietnam,1
3,news,2
4,agenc,1
5,vna,3
6,publish,5
7,hous,2
8,book,7
9,featur,2
10,secret,2
11,world-fam,1
12,femal,4
13,intellig,3
14,agent,4
15,mark,1
16,95th,1
17,anniversari,1
18,việt,2
19,nam,2
20,revolutionari,2
21,journal,2
22,june,1
23,21,1
24,.the,1
25,titl,1
26,–,3
27,roughli,1
28,translat,1
29,turn,2
30,confidenti,2
31,file,2
32,beauti,1
33,spi,7
34,girl,1
35,seventh,1
36,seri,2
37,compris,1
38,inform,2
39,document,3
40,column,1
41,profil,1
42,newspap,1
43,reprint,1
44,mani,1
45,time,2
46,sinc,2
47,2008.it,1
48,also,2
49,collect,2
50,articl,2
51,ad,1
52,interest,1
53,new,2
54,detail,1
55,includ,1
56,26,1
57,declassifi,1
58,first,2
59,world,3
60,associ,1
61,major,1
62,histor,1
63,events.th,1
64,focus,1
65,danger,1
66,male,1
67,lot,1
68,difficulti,1
69,keep,1
70,activ,1
71,suffer,1
72,much,1
73,sever,1
74,condit,1
75,requir,1
76,iron,1
77,will.th,1
78,becam,2
79,prove,1
80,patriot,1
81,hatr,1
82,toward,1
83,war,3
84,other,2
85,simpli,1
86,want,1
87,protect,1
88,country.ther,1
89,whose,1
90,achiev,1
91,recognis,1
92,award,1
93,medal,1
94,unknown.th,1
95,posit,1
96,glori,1
97,bitter,1
98,alway,1
99,go,1
100,hand,2
101,silent,1
102,career,1
103,provid,1
104,undeni,1
105,made,1
106,great,1
107,contribut,1
108,chang,1
109,wars.among,1
110,mention,1
111,mata,1
112,hari,1
113,vera,1
114,atkin,1
115,virginia,1
116,hall,1
117,noor,1
118,inayat,1
119,khan,1
120,josephin,1
121,baker,1
122,olga,1
123,chekhova,1
124,chevali,1
125,’,1
126,éon.hari,1
127,exampl,1
128,profession,1
129,dancer,1
130,mistress,1
131,franc,1
132,suspect,1
133,doubl,1
134,execut,1
135,1917.atkin,1
136,influenti,1
137,manag,1
138,entir,1
139,network,1
140,hundr,1
141,members.hal,1
142,one,1
143,success,1
144,ii,1
145,british,1
146,american,1
147,despit,1
148,hunt,1
149,accid,1
150,cost,1
151,left,1
152,leg.th,1
153,said,1
154,statement,1
155,aim,1
156,celebr,1
157,day,1
158,vn,1
