,Word,Frequency
0,minh,1
1,thutam,1
2,chúc,10
3,pagoda,16
4,complex,10
5,special,1
6,religi,2
7,tourist,5
8,site,4
9,awe-inspir,1
10,landscap,3
11,front,1
12,face,1
13,lake,3
14,back,2
15,lean,1
16,mountain.it,1
17,draw,1
18,pilgrim,2
19,come,1
20,contempl,1
21,uniqu,1
22,architectur,3
23,enjoy,4
24,spectacular,1
25,learn,1
26,buddhism.tam,1
27,tam,9
28,buddhism,1
29,cultur,2
30,centr,2
31,locat,1
32,kim,1
33,bảng,1
34,district,1
35,hà,4
36,nam,3
37,provinc,2
38,1.5,1
39,hour,1
40,drive,1
41,central,1
42,nội.it,1
43,’,3
44,access,1
45,car,2
46,bike,1
47,10km,1
48,phủ,1
49,lý,1
50,town,1
51,host,1
52,16th,1
53,unit,1
54,day,2
55,vesak,1
56,buddha,5
57,'s,1
58,birthday,1
59,enlighten,1
60,pass,2
61,away,1
62,celebr,1
63,last,2
64,year.th,1
65,sit,1
66,foundat,1
67,ancient,1
68,date,1
69,đinh,1
70,dynasti,1
71,"1,000",1
72,year,1
73,ago,1
74,part,2
75,new,1
76,construct,2
77,three-gat,1
78,entranc,1
79,look,1
80,impos,1
81,akin,1
82,old,1
83,citadel.from,1
84,wharf,2
85,get,1
86,boat,2
87,roof,2
88,design,1
89,like,1
90,tradit,1
91,templ,2
92,reach,3
93,main,2
94,area,1
95,way,1
96,view,3
97,lục,1
98,nhạc,1
99,six,3
100,bell,2
101,compris,1
102,island,1
103,legend,2
104,brought,1
105,heaven.th,1
106,cover,1
107,"5,100ha",1
108,take,2
109,144ha,1
110,divid,1
111,mani,1
112,jade,3
113,peak,3
114,thất,2
115,tinh,2
116,seven,1
117,star,1
118,mountain,2
119,thế,2
120,hall,1
121,three,2
122,time,1
123,kwuan,1
124,yin,1
125,shrine,2
126,shakyamuni,1
127,heaviest,1
128,statu,2
129,southeast,1
130,asia,1
131,200,3
132,tonn,3
133,found.tam,1
134,built,1
135,decor,1
136,sophist,1
137,detail,1
138,vườn,1
139,kinh,1
140,garden,1
141,sutra,1
142,monument,1
143,99,1
144,stone,2
145,pillar,1
146,stand,1
147,13.5m,1
148,high,1
149,weigh,3
150,tonnes.it,1
151,may,1
152,one,1
153,apart,1
154,giant,1
155,80,1
156,carv,2
157,gold,1
158,inlaid,1
159,bodhi,1
160,leav,1
161,behind,1
162,display,1
163,"12,000",1
164,mural,1
165,depict,1
166,volcano,1
167,rock,1
168,indonesian,1
169,artisans.th,1
170,13m-high,1
171,consid,1
172,masterpiec,1
173,entir,2
174,structur,1
175,made,1
176,red,1
177,granit,1
178,"2,000",1
179,cement,1
180,use,2
181,joint,1
182,visitor,1
183,aerial,1
184,walk,1
185,step,1
186,located.visitor,1
187,electr,1
188,discov,1
189,whole,1
190,round,1
191,trip,1
192,ticket,1
193,cost,1
194,"vnđ200,000",1
195,us,1
196,8.7,1
197,also,1
198,go,1
199,kayak,1
200,well,1
201,afternoon,1
202,tea,1
203,4.30pm,1
204,6.30pm,1
205,everyday.lê,1
206,xuân,1
207,huy,1
208,director,1
209,provinci,1
210,depart,1
211,sport,1
212,tourism,4
213,said,2
214,highlight,2
215,tourism.,1
216,“,2
217,work,1
218,close,1
219,travel,1
220,agent,1
221,neighbour,1
222,boost,2
223,local,1
224,reviv,2
225,economi,1
226,pandem,2
227,”,2
228,confer,1
229,held,1
230,week.,1
231,control,1
232,import,2
233,destin,2
234,beauti,1
235,connect,1
236,nearbi,1
237,hương,1
238,tràng,1
239,–,1
240,bái,1
241,đính,1
242,complex.,1
243,—,1
244,vn,1
