,Word,Frequency
0,hà,2
1,nội,1
2,—,2
3,choos,1
4,fate,1
5,first,1
6,tv,2
7,seri,4
8,work,6
9,judg,5
10,việt,3
11,nam,2
12,prove,1
13,popular,1
14,viewer,1
15,vtv1.produc,1
16,televis,1
17,film,5
18,centr,1
19,vfc,1
20,depict,2
21,life,1
22,peopl,3
23,court,2
24,accord,1
25,director,2
26,đỗ,1
27,thanh,1
28,hải.th,1
29,polit,1
30,social,1
31,task,1
32,help,1
33,understand,2
34,difficulti,1
35,danger,1
36,moral,1
37,respons,1
38,passion,1
39,career,2
40,said.th,1
41,star,1
42,dũng,1
43,role,1
44,cường,1
45,young,1
46,’,5
47,determin,1
48,follow,1
49,father,1
50,alway,1
51,face,1
52,difficult,2
53,decis,1
54,influenc,1
55,lives.screenwrit,1
56,đặng,1
57,minh,1
58,châu,2
59,said,2
60,script,1
61,20-year,1
62,career.,1
63,“,2
64,polic,1
65,laywer,1
66,journalist,1
67,among,1
68,other,1
69,though,1
70,import,1
71,societi,1
72,”,2
73,châu.,1
74,hard,1
75,document,1
76,dramat,1
77,situat,1
78,action,1
79,scenes.,1
80,writer,1
81,mai,1
82,hồng,1
83,phong,1
84,crew,1
85,mani,1
86,day,1
87,find,1
88,materi,1
89,series.th,1
90,air,1
91,monday,1
92,friday,1
93,vn,1
