,Word,Frequency
0,sweden,6
1,alumni,1
2,network,2
3,vietnam,1
4,sanv,2
5,embassi,2
6,hà,2
7,nội,2
8,co-organis,1
9,festiv,2
10,bring,1
11,excit,1
12,happi,1
13,endless,1
14,joy,1
15,everyon,3
16,attend,1
17,event.start,1
18,3pm,1
19,particip,1
20,learn,1
21,make,2
22,swedish-styl,1
23,garland,2
24,flower,2
25,danc,1
26,around,1
27,maypol,2
28,play,1
29,folk,1
30,game,2
31,eat,1
32,tradit,2
33,swedish,2
34,food.apart,1
35,christma,1
36,season,1
37,midsumm,4
38,one,1
39,oldest,1
40,import,1
41,holiday,1
42,occur,1
43,june,2
44,19,1
45,25,1
46,coincid,1
47,summer,2
48,solstic,1
49,longest,1
50,day,2
51,year,1
52,given,1
53,scandinavia,1
54,’,1
55,long,1
56,dark,1
57,winter,1
58,await,1
59,arriv,1
60,natur,1
61,full,1
62,bloom,1
63,sun,1
64,seem,1
65,never,1
66,set.for,1
67,commun,1
68,normal,1
69,occas,1
70,larg,1
71,gather,1
72,famili,1
73,friend,1
74,swede,1
75,near,1
76,home,1
77,rais,1
78,open,1
79,spot,1
80,ring-danc,1
81,ensu,1
82,well,1
83,outdoor,1
84,join.a,1
85,typic,1
86,menu,1
87,featur,1
88,pickl,1
89,her,1
90,boil,1
91,potato,1
92,strawberri,1
93,cake,1
94,dessert,1
95,also,1
96,drink,2
97,cold,1
98,beer,1
99,schnapp,1
100,sing,1
101,song,1
102,regardless,1
103,social,1
104,statu,1
105,put,1
106,asid,1
107,work,1
108,abl,1
109,fulli,1
110,enjoy,1
111,special,1
112,holiday.th,1
113,establish,1
114,2017,1
115,vietnames,1
116,peopl,1
117,studi,1
118,research,1
119,live,1
120,organis,1
121,event,2
122,relat,1
123,vietnamese-swedish,1
124,cultur,2
125,activ,1
126,promot,1
127,sustain,1
128,develop,1
129,lean,1
130,environ,1
131,green-liv,1
132,cooper,1
133,việt,1
134,nam,1
135,friendship,1
136,associ,1
137,—,1
138,vn,1
