,doc_1.txt,doc_13.txt,doc_14.txt,doc_15.txt,doc_16.txt,doc_17.txt,doc_18.txt,doc_19.txt,doc_2.txt,doc_20.txt,doc_21.txt,doc_22.txt,doc_23.txt,doc_24.txt,doc_25.txt,doc_26.txt,doc_27.txt,doc_28.txt,doc_29.txt,doc_3.txt,doc_30.txt,doc_31.txt,doc_32.txt,doc_33.txt,doc_34.txt,doc_35.txt,doc_36.txt,doc_37.txt,doc_38.txt,doc_39.txt,doc_4.txt,doc_40.txt,doc_41.txt,doc_42.txt,doc_43.txt,doc_45.txt,doc_46.txt,doc_47.txt,doc_5.txt,doc_52.txt,doc_54.txt,doc_57.txt,doc_59.txt,doc_6.txt,doc_60.txt,doc_61.txt,doc_62.txt,doc_64.txt,doc_65.txt,doc_67.txt,doc_68.txt,doc_69.txt,doc_7.txt,doc_70.txt,doc_71.txt,doc_72.txt,doc_8.txt,doc_9.txt
doc_21.txt,0.03377393146600329,0.0105327844756702,0.030352787162902593,0.12201471866896599,0.03481914561497959,0.05518652097853608,0.04015871153083915,0.1256477648692097,0.27633151299792486,0.08323986101492002,1.0,0.023083541796332978,0.03576450513772851,0.00978111247260845,0.03532097601579247,0.024269191894499963,0.015977559406556853,0.01820198299941078,0.003949755976241286,0.30929459909774903,0.03037144856807828,0.018400079218395718,0.0031624647088788834,0.017523987144203276,0.027163075957842252,0.007077029474422124,0.011163409280833158,0.014890447642288654,0.01929624128529131,0.015707394544825143,0.10103402369348706,0.015369640699172644,0.006893877657842428,0.0022885496569736426,0.009880628287150995,0.006044181436258605,0.0020515518120897414,0.004255844678957751,0.023609874778540433,0.012228151810648978,0.005106829873770679,0.01619536520136215,0.004506389392012776,0.01629947530802713,0.025823104083696688,0.00800831186728617,0.011479399060593686,0.026838456840351906,0.005744712018715689,0.007168137901871694,0.005113399254363479,0.012667037513365566,0.18513240864800812,0.01657102640580892,0.008900559688196561,0.0019836099537185146,0.00458589195766375,0.15337863911816108
doc_22.txt,0.04053063135303554,0.03433551896949985,0.2936290367270067,0.06046744910748635,0.08918176817779094,0.1438178985313974,0.11090325762148996,0.0237420498107657,0.021074852261434407,0.03739640401636002,0.023083541796332978,1.0000000000000002,0.10532396927406677,0.0795658830450495,0.09631979928864434,0.20257775902534,0.03835172599757295,0.06986397203490895,0.09919651408964537,0.021274584322380937,0.0825179740320444,0.05380576781632849,0.05463284480974439,0.06721042899455072,0.07859256920443743,0.05508363423302125,0.07809199048819623,0.015983991881921625,0.07815355606932793,0.028888045764823123,0.03980206541231704,0.11658751439539111,0.10570110754064828,0.17176498354903993,0.07620203514665778,0.1046006364615728,0.037391841244931334,0.1199270987949761,0.05852294181262178,0.04212680481769311,0.12101893482215426,0.08228218470445957,0.0579729862183036,0.07794978208663621,0.013825617469749554,0.08460731199825304,0.056314740879743,0.08355677714446685,0.08772325599474354,0.14256971454398107,0.09825363519600706,0.12547739655869017,0.08814707210315223,0.03478132853708714,0.035987634404442845,0.13231566947678092,0.10852968311763264,0.04648445869230088
doc_23.txt,0.06324096651367903,0.021910565646485955,0.11581041808191618,0.24374951467335298,0.04997243852247448,0.11385928863933395,0.08004308470094074,0.058090415108278684,0.07809736918457304,0.07163123225910148,0.03576450513772851,0.10532396927406677,0.9999999999999998,0.06887233295276422,0.0830336503877926,0.16365495833108631,0.015951351808408135,0.017459224875172583,0.08502722686422742,0.0483331441671942,0.048724252452803124,0.04124323658648357,0.02156428171443168,0.06132352541722213,0.03886589387258169,0.03327265616265367,0.03708371802020875,0.011937292981366464,0.11935655150486947,0.04675603227322472,0.09333497110200056,0.08364535519072158,0.04938510650111216,0.07253518133962046,0.032783709147378534,0.09508396922676626,0.03771265426982189,0.05522187501791338,0.040584175193344986,0.022860826155142656,0.11138622749041109,0.027661748316618294,0.009562403905484244,0.04392072942993984,0.023433363128371677,0.0520789907438383,0.011342640859214059,0.03208899623798535,0.01940774734149128,0.05469832319020826,0.028983320059214182,0.0661397206216629,0.14829298604655328,0.0140301124353259,0.0450939678200204,0.10602831212989924,0.16662523583448147,0.07383532487082144
doc_24.txt,0.025991322464507846,0.018662770656968086,0.07429741275321805,0.047108159334486324,0.11853327194761092,0.11351977681705275,0.05556159279811107,0.034447616465577285,0.031094176831045692,0.017729127186929206,0.00978111247260845,0.0795658830450495,0.06887233295276422,0.9999999999999999,0.06987701912760123,0.10295922439482154,0.030397228993904526,0.016836491878545377,0.12876162422729848,0.028783166262300375,0.03518069643759995,0.06458866000550079,0.023846379646266576,0.029959975799273102,0.010456914314117594,0.005484577482198434,0.008350202815954848,0.013037000445011014,0.021831355067572,0.019115503507155532,0.02991097415645589,0.04029868465453407,0.027958134514054184,0.08119924231173706,0.01760163290558796,0.06720833199001487,0.021122474634263106,0.10455664129947675,0.037782485438274144,0.04091165441131633,0.020298991914837094,0.00488441049961744,0.006399081108554193,0.1700023308723502,0.008642565370184213,0.03587618510086162,0.034398605362463586,0.020994091199678808,0.03194978202886037,0.0690668151928806,0.05869683493832257,0.09244106887689336,0.11168894892747673,0.019453765011916434,0.026282317984650114,0.11222423324474115,0.055474413593788616,0.029091473419182234
doc_25.txt,0.030076522587178873,0.0033861168627433197,0.06945584034623689,0.06480075186953757,0.038860864071675466,0.11952402947816558,0.09469937601950816,0.0291274738818518,0.03787080981120548,0.015586064749363871,0.03532097601579247,0.09631979928864434,0.0830336503877926,0.06987701912760123,1.0000000000000002,0.1318009549489057,0.03306849834070065,0.009906887813219634,0.08082123798266627,0.02664192366160367,0.029435910700303356,0.03783473528754059,0.027893485129169785,0.027701959858848425,0.031213114630940644,0.015349448303972512,0.015267933983847348,0.015698406277534643,0.02691958742082868,0.014171089535256722,0.02259755338415132,0.07823259952914688,0.020387742592934407,0.09433857212743142,0.039365487872308674,0.1360910628340195,0.01594675767029778,0.07327590406422421,0.019931773354877478,0.013811859101285767,0.023589510787641446,0.019899732148371447,0.01117400323362197,0.09088617334861289,0.01336368279009569,0.030165287224823725,0.010351166400785872,0.03197248411691036,0.005714501728391174,0.11033067862832195,0.021028417923095448,0.03177776349783179,0.078907507892083,0.01606244771773729,0.019729641488343733,0.09836475599043822,0.07945713279269472,0.02844347100101919
doc_26.txt,0.06441870371848005,0.08516206554243182,0.16178514165435734,0.1269076088194706,0.05559825570999808,0.19301400397109175,0.14729762538255142,0.014283059898349994,0.05429584530125927,0.05322612804813928,0.024269191894499963,0.20257775902534,0.16365495833108631,0.10295922439482154,0.1318009549489057,0.9999999999999998,0.10394696658042694,0.03188283091709812,0.15827688584655225,0.017607433883102867,0.05814086839696872,0.06587656182161804,0.060811214497352974,0.05696144701074879,0.03802379198883148,0.06316159473522442,0.07399907372838889,0.0071072221485335395,0.07933710935156105,0.025517439425709013,0.07404348361093815,0.13107417508546745,0.06022530468837646,0.13263800836159725,0.06540988669462378,0.14359635804096393,0.04325256865793231,0.16349067093594405,0.1166041552517567,0.025647206250956497,0.0476409933208291,0.0342893375327978,0.024401465698513133,0.07580565759077781,0.018037664613942878,0.0727256785284297,0.024071029862634638,0.09000082496780107,0.03709226587723622,0.17439431766570943,0.031295713466528825,0.07505336940596269,0.13094915629996434,0.03870328026896532,0.052580293428599684,0.19361727031292186,0.19253018533376398,0.07121152370778598
doc_27.txt,0.019396035900333494,0.06458665895951209,0.02473509926966143,0.026648244123035198,0.012623869163589494,0.031551696304723466,0.02427839255304559,0.030090306610047177,0.00426050826009493,0.0032812909017905707,0.015977559406556853,0.03835172599757295,0.015951351808408135,0.030397228993904526,0.03306849834070065,0.10394696658042694,1.0,0.029348936189645985,0.049583130435324696,0.002544582225143018,0.020309950058937355,0.033039815986490514,0.019288631101053035,0.01875838216490873,0.014324362482202166,0.047314976459798146,0.008996251946974378,0.034856485450510635,0.007768284520560663,0.04826777718833875,0.015510129421350211,0.04303222434222876,0.036500221105919356,0.06737653773770927,0.08395101180535061,0.08907842662228106,0.024267521379997783,0.0636481701868657,0.010734468894792164,0.01590209357727019,0.030619790185170092,0.1400340208481858,0.03036054838343634,0.021760996926993244,0.01779220432694403,0.021124735967016212,0.03615474792051262,0.025940134033456613,0.049960042271463036,0.0750826978102637,0.09661140473086588,0.05082624196253107,0.01845689608386645,0.020918878344460524,0.04041753950707996,0.07206871166349788,0.03253923900474334,0.01116301215681157
doc_28.txt,0.012448851794965589,0.011996899415166554,0.06256845672866841,0.01314784436118435,0.00938509283970374,0.018929350350178006,0.014658686908666462,0.00681344284326571,0.017784352329756947,0.0037381179246939885,0.01820198299941078,0.06986397203490895,0.017459224875172583,0.016836491878545377,0.009906887813219634,0.03188283091709812,0.029348936189645985,1.0000000000000007,0.03917840864810756,0.02977340561651115,0.023707074717389746,0.018045297287057505,0.021388577389632422,0.03184668172783646,0.07350075723836338,0.07199533649350237,0.015847635884185016,0.03504654214479405,0.027996252919326982,0.17322259135804594,0.015803916181075992,0.029372628062600114,0.023212064282502918,0.02392167886439758,0.01865114098165868,0.04204416606079553,0.025691762407074246,0.050438490962454646,0.01622255065757411,0.021633129449603262,0.026921406302521034,0.03076499019537286,0.03371705173641963,0.0051925656045741665,0.043717453659619744,0.0180172226063419,0.049131967372019,0.024669068842586447,0.24945263012617117,0.020480650880383762,0.02098316203805607,0.05600421227348587,0.013765568010882953,0.010550100796289527,0.04406712597990072,0.026233767433228954,0.012226771476230008,0.017090681242361093
doc_29.txt,0.004520700130241258,0.021735582366306086,0.08988890904411806,0.04230982505193378,0.05654845734377137,0.1252245604674946,0.03575085546178225,0.005062083453283555,0.025837177454555528,0.03682858129629215,0.003949755976241286,0.09919651408964537,0.08502722686422742,0.12876162422729848,0.08082123798266627,0.15827688584655225,0.049583130435324696,0.03917840864810756,1.0,0.002153711049336858,0.032890077101858796,0.11472229178201791,0.04292859339559937,0.054300435523512956,0.03193901846338698,0.07694464280751198,0.025701820346950927,0.008985008854534701,0.018990345700282393,0.021313395732251855,0.02979131396081263,0.14043312445944636,0.043514214476315066,0.10177903407197407,0.08648474911865749,0.1806764368883173,0.03755972126616838,0.4757679732259523,0.029663962935480424,0.02308288144683693,0.016637994410958513,0.06916834340503324,0.03652905455576334,0.06424813632643671,0.025512503919274697,0.06440316309784976,0.011938204479479846,0.044044021001818735,0.04304241886776133,0.18038016900803133,0.06611149624847715,0.04859737446532494,0.058764222874167,0.020595047067983915,0.03316392760449631,0.23995695426754435,0.11158310548419649,0.02598386935928898
doc_3.txt,0.14488295289230818,0.005743285013552154,0.004945822975580946,0.07497491970533374,0.11902630662825561,0.04139732938126655,0.02780008301226284,0.05434994672117335,0.3572678458628382,0.02054654411916053,0.30929459909774903,0.021274584322380937,0.0483331441671942,0.028783166262300375,0.02664192366160367,0.017607433883102867,0.002544582225143018,0.02977340561651115,0.002153711049336858,1.0,0.03743915588873521,0.02418650523036943,0.010125379962659043,0.01474908426327361,0.02281685397508959,0.007621314423439491,0.012021972280074364,0.03018230469718916,0.014826394525677236,0.014822799896200991,0.07501737095552158,0.014629009920506931,0.007424076643602213,0.0024645589752718853,0.04033293898295148,0.006509031412760131,0.008021594213237624,0.016640407933149633,0.046742310842785045,0.013938192271106532,0.008706509086059586,0.04792964899460567,0.004852969822311798,0.023252828041225124,0.025594377002933343,0.016106775681388234,0.04488459932294205,0.049288081429108926,0.01961404974932074,0.007719429879186551,0.005506664007961799,0.018009242252296494,0.17911351191781905,0.019307294036701256,0.005536572898434386,0.002136166763949715,0.004938586824824803,0.07407595943587975
doc_30.txt,0.03445997128724807,0.02036797108031895,0.049935372974524495,0.04781044950634074,0.014298749448211603,0.04892226061617383,0.050075813908885006,0.004842381442304002,0.03174017138376098,0.013957106845222136,0.03037144856807828,0.0825179740320444,0.048724252452803124,0.03518069643759995,0.029435910700303356,0.05814086839696872,0.020309950058937355,0.023707074717389746,0.032890077101858796,0.03743915588873521,1.0,0.029865357055639224,0.02895717631521186,0.05282616788410663,0.032733600754060746,0.11881088748568909,0.030728555208803222,0.027161074493979604,0.07537878833195986,0.033613932364778006,0.008547850295839982,0.06769281298397495,0.08530276748232818,0.089365744155382,0.09635734078978611,0.07000128133535505,0.04133141373496495,0.06711108357474875,0.006294022882557699,0.04926889363264409,0.07260097578723959,0.017661662220397077,0.02744645826932738,0.014836729662263728,0.03042058200047934,0.06441902633554973,0.006043875241068388,0.06312847454712064,0.0318579073645435,0.03817932224813827,0.08934031116609852,0.0688056569642149,0.02847896200738452,0.06937995932158456,0.019969091100092425,0.04444438081631363,0.04285722118633215,0.010257647288334221
doc_31.txt,0.01485725539383479,0.01560237862255587,0.042681561330103424,0.01700130983545949,0.020374317035920353,0.07082340004032538,0.04797630855177527,0.009529580463512143,0.03859374536513688,0.02662703490387656,0.018400079218395718,0.05380576781632849,0.04124323658648357,0.06458866000550079,0.03783473528754059,0.06587656182161804,0.033039815986490514,0.018045297287057505,0.11472229178201791,0.02418650523036943,0.029865357055639224,0.9999999999999999,0.07691428037793188,0.03783847535705416,0.015933428198730396,0.07658307265037487,0.023792606556504163,0.01577882317000673,0.013967540938811585,0.03494244600285528,0.01810328837656567,0.05015701668537363,0.02732446095999454,0.053933097614286774,0.04796263673977192,0.08448524757693138,0.04383592627728783,0.06725227493456172,0.011087935871821044,0.20017305079940023,0.0083087459031188,0.03499891182715981,0.02090562417733933,0.0651866904962381,0.03786195651268939,0.02691410083420665,0.008023725441168314,0.015475351072567568,0.03133731881640988,0.07145166542187893,0.03714540910865674,0.0376097749237304,0.031490057881264605,0.04827557794580703,0.04508221947736342,0.0740845800130926,0.037461442878386556,0.03620849738470067
doc_32.txt,0.034196017962267,0.004475583561711944,0.04732115292084681,0.016640004705868964,0.01417570086923902,0.03024553840712368,0.034264381551062574,0.007269654419506758,0.02422557984760154,0.014270184964982632,0.0031624647088788834,0.05463284480974439,0.02156428171443168,0.023846379646266576,0.027893485129169785,0.060811214497352974,0.019288631101053035,0.021388577389632422,0.04292859339559937,0.010125379962659043,0.02895717631521186,0.07691428037793188,0.9999999999999991,0.06225511160568996,0.03249563038681183,0.1175394972696435,0.03917130877276777,0.016047616018792107,0.03169086746386522,0.04061984763662324,0.03304669133541088,0.04035296498758684,0.049329629668188456,0.040686949012943605,0.02363171511492594,0.07344638105887129,0.1155951624573372,0.08557804477815287,0.031105571786304718,0.046381982063386354,0.032977294970058885,0.01953340570706123,0.034640264044587664,0.02019116989027895,0.024384186927024924,0.03800123978870852,0.046187349247655156,0.0369031988418676,0.03859915909250108,0.04365413925897984,0.02567999749766224,0.05742395900987069,0.007215250909012906,0.03868586849058192,0.07106421968084724,0.09731945857172668,0.0328614905105131,0.013587734405142292
doc_33.txt,0.023489848933068807,0.022348640226407642,0.051375856629063014,0.030556261332728596,0.02287043663070786,0.05724598044724168,0.043613582085684416,0.006956188026917715,0.022327677391194532,0.021298832814676854,0.017523987144203276,0.06721042899455072,0.06132352541722213,0.029959975799273102,0.027701959858848425,0.05696144701074879,0.01875838216490873,0.03184668172783646,0.054300435523512956,0.01474908426327361,0.05282616788410663,0.03783847535705416,0.06225511160568996,1.0,0.02256599352089029,0.05198168264353213,0.030685872670446538,0.011550549554121808,0.06575988947442178,0.04039022121949687,0.023339320470063808,0.05568489734223136,0.09343002559915617,0.11219635073864288,0.05409599082346773,0.0839637876317768,0.07567527093189748,0.08784202690836576,0.005565632353154808,0.029043471731981158,0.03214067037331559,0.02366522953661431,0.03945609324047481,0.0529077832600201,0.025289260081399003,0.335005009160318,0.002925665475260215,0.038329395297372316,0.024010736431098006,0.030821937223371284,0.017153001123320626,0.06829324251931057,0.02105734670646637,0.0321022577835415,0.023019717799079166,0.057570038003991665,0.03450014055168704,0.021692619313778794
