,Word,Frequency
0,resid,1
1,semi-autonom,1
2,citi,1
3,need,1
4,look,1
5,across,1
6,border,1
7,mainland,1
8,china,7
9,get,1
10,glimps,1
11,``,18
12,nation,9
13,secur,10
14,'',10
15,--,7
16,broadli,1
17,vagu,1
18,defin,1
19,use,2
20,dissid,2
21,activist,5
22,human,4
23,right,6
24,lawyer,6
25,journalists.nobel,1
26,peac,2
27,prize,2
28,laureat,1
29,exampl,2
30,sentenc,9
31,11,1
32,year,11
33,prison,4
34,incit,4
35,subvers,5
36,state,12
37,power,8
38,prior,1
39,arrest,2
40,liu,2
41,help,1
42,draft,1
43,manifesto,1
44,call,1
45,democraci,3
46,polit,2
47,reform,1
48,die,2
49,multipl,1
50,organ,3
51,failur,1
52,2017,3
53,diagnos,1
54,liver,1
55,cancer,1
56,make,1
57,first,2
58,nobel,1
59,winner,1
60,custodi,1
61,sinc,2
62,carl,1
63,von,1
64,ossietzki,1
65,imprison,5
66,nazi,1
67,germany.china,1
68,enact,1
69,law,6
70,1993,1
71,focus,1
72,issu,1
73,relat,3
74,espionag,1
75,activ,2
76,replac,1
77,counterespionag,1
78,2014,2
79,updat,1
80,rule,1
81,close,1
82,target,1
83,foreign,4
84,spi,1
85,well,1
86,chines,6
87,individu,1
88,collabor,1
89,them.in,1
90,2015,4
91,pass,1
92,sweep,1
93,new,3
94,cover,1
95,much,1
96,wider,1
97,array,1
98,area,1
99,includ,1
100,limit,1
101,defens,1
102,economi,1
103,environ,1
104,technolog,1
105,cyberspac,1
106,outer,1
107,space,1
108,cultur,1
109,ideolog,2
110,religion,1
111,part,1
112,strengthen,1
113,came,1
114,offic,1
115,xi,2
116,set,1
117,commiss,1
118,head,1
119,lead,1
120,effort,1
121,increas,1
122,coordin,1
123,among,1
124,variou,1
125,wing,1
126,countri,1
127,'s,6
128,bureaucracy.but,1
129,long,2
130,went,1
131,effect,1
132,govern,3
133,throw,1
134,journalist,1
135,jail,8
136,crime,4
137,trend,1
138,intensifi,1
139,crush,1
140,crackdown,1
141,dissent,1
142,uyghur,2
143,economist,1
144,life,1
145,separat,1
146,tohti,1
147,known,3
148,research,1
149,uyghur-han,1
150,vocal,1
151,critic,1
152,ethnic,1
153,polici,1
154,xinjiang,1
155,resource-rich,1
156,region,1
157,inhabit,1
158,minority.in,1
159,hand,2
160,seven-year,1
161,illeg,2
162,provid,2
163,secret,4
164,entiti,1
165,accus,3
166,disclos,1
167,intern,1
168,parti,2
169,document,2
170,2013,1
171,oversea,1
172,chinese-languag,1
173,news,1
174,no.9,1
175,reveal,1
176,communist,1
177,battl,1
178,plan,1
179,counter,1
180,advoc,2
181,constitut,1
182,ban,1
183,public,1
184,discuss,1
185,topic,1
186,rang,1
187,press,1
188,freedom,1
189,civil,1
190,judici,1
191,independence.in,1
192,novemb,1
193,gao,1
194,term,2
195,reduc,1
196,five,3
197,allow,1
198,serv,2
199,outsid,1
200,medic,1
201,ground,1
202,also,4
203,1990,1
204,similar,1
205,charges.mor,1
206,recent,1
207,promin,2
208,pastor,1
209,one,1
210,largest,1
211,hous,1
212,church,1
213,nine,1
214,end,1
215,decemb,2
216,convict,1
217,detain,1
218,juli,1
219,nationwid,1
220,roundup,1
221,later,1
222,becam,1
223,infam,1
224,zhou,1
225,shifeng,1
226,seven,2
227,subvert,4
228,hu,1
229,shigen,1
230,half,3
231,crime.in,1
232,jiang,1
233,tianyong,1
234,two,1
235,wu,1
236,gan,1
237,eight,1
238,2019,1
239,four,1
240,languish,1
241,detent,2
242,three,1
243,years.non-mainland,1
244,citizen,1
245,taiwanes,1
246,pro-democraci,1
247,lee,1
248,ming-ch,1
249,say,1
250,suspect,1
251,shortli,1
252,canada,1
253,execut,1
254,tech,1
255,giant,1
256,huawei,1
257,behalf,1
258,us,1
259,former,1
260,diplomat,1
261,michael,2
262,kovrig,1
263,gather,1
264,intellig,1
265,forc,2
266,businessman,1
267,spavor,1
268,steal,1
269,2018,1
