,Word,Frequency
0,"120,538",1
1,sq,1
2,km,1
3,slightli,1
4,smaller,1
5,mississippi,1
6,"25,643,466",1
7,juli,1
8,2020,1
9,est,4
10,34.6,1
11,yearspyongyangraci,1
12,homogen,1
13,small,1
14,chines,1
15,commun,1
16,ethnic,1
17,tradit,1
18,confucianist,1
19,sect,1
20,40,1
21,billion,1
22,2015,3
23,"1,700",1
24,25.6,1
25,2013,1
26,north,50
27,korea,49
28,diplomat,2
29,represent,2
30,unit,13
31,state,16
32,perman,1
33,mission,1
34,.the,1
35,swedish,1
36,embassi,1
37,repres,1
38,consular,1
39,protect,2
40,power.japan,1
41,control,1
42,korean,28
43,peninsula,4
44,japan,1
45,surrend,1
46,occupi,2
47,southern,2
48,half,2
49,ussr,1
50,northern,2
51,half.kim,1
52,il-sung,3
53,countri,11
54,'s,17
55,first,5
56,leader.separ,1
57,govern,5
58,part,5
59,establish,1
60,intern,4
61,stalem,1
62,fail,1
63,resolv,1
64,issue..,1
65,peac,2
66,negoti,1
67,begin,4
68,1951,1
69,hostil,3
70,continu,3
71,1953.,1
72,becom,1
73,leader,3
74,father,1
75,kim,21
76,die,3
77,dae,1
78,jung,1
79,south,21
80,jong,11
81,il,5
82,meet,9
83,time,4
84,sinc,4
85,separ,1
86,50,1
87,year,8
88,earlier.north,1
89,withdraw,1
90,.freight,1
91,train,2
92,cross,3
93,border,5
94,resum,1
95,regular,1
96,servic,3
97,last,2
98,ran,1
99,1950,1
100,six,1
101,day,5
102,joint,2
103,militari,5
104,exercis,3
105,foreign,2
106,minist,2
107,denounc,1
108,warn,3
109,explor,1
110,countermeasur,1
111,necessari,1
112,approxim,1
113,"27,000",1
114,us,7
115,troop,1
116,take,3
117,freight,1
118,began,1
119,decemb,1
120,2007,1
121,suspend,2
122,due,1
123,sour,1
124,relat,1
125,two,8
126,dash,1
127,hope,1
128,reconcili,1
129,suprem,1
130,peopl,2
131,assembl,2
132,hold,2
133,elect,1
134,delay,1
135,august,1
136,2008,1
137,unanim,1
138,reelect,2
139,district,1
140,report,3
141,100,3
142,voter,2
143,turnout,2
144,sit,1
145,discuss,2
146,releas,3
147,lee,2
148,ling,1
149,women,2
150,later,2
151,given,1
152,full,1
153,pardon,1
154,formal,1
155,accus,4
156,fire,5
157,torpedo,1
158,sink,1
159,cheonan,1
160,navi,1
161,ship,2
162,march,1
163,kill,2
164,46,1
165,sailor,1
166,deni,1
167,respons,4
168,retali,1
169,would,2
170,lead,1
171,``,22
172,all-out,2
173,war,1
174,presid,3
175,myung-bak,1
176,sever,2
177,trade,3
178,tie,1
179,ask,1
180,punish,1
181,rule,1
182,parti,3
183,worker,2
184,1980,1
185,gener,2
186,secretari,4
187,launch,6
188,artilleri,2
189,yeonpyeong,1
190,island,1
191,marin,1
192,offici,3
193,demilitar,2
194,zone,2
195,dmz,2
196,defus,1
197,tension,1
198,restart,1
199,aid,3
200,talk,3
201,without,1
202,much,2
203,success,1
204,depart,2
205,refut,1
206,charg,2
207,withhold,1
208,food,4
209,polit,1
210,motiv,1
211,ago,1
212,suspect,1
213,donat,1
214,reach,1
215,need.th,1
216,un,10
217,world,2
218,programm,1
219,announc,5
220,plan,1
221,emerg,1
222,distribut,1
223,3.5,1
224,million,2
225,primarili,1
226,children,1
227,starv,1
228,harsh,1
229,winter,1
230,destroy,3
231,crop,1
232,age,1
233,69.,1
234,youngest,1
235,son,2
236,assum,1
237,command,1
238,armi,1
239,soha,1
240,space,1
241,center,1
242,cholsan,1
243,counti,1
244,put,1
245,work,2
246,satellit,1
247,'',14
248,orbit,1
249,pyongyang,6
250,suggest,2
251,could,1
252,delayed.th,1
253,nation,6
254,condemn,1
255,recent,3
256,rocket,2
257,expand,1
258,exist,1
259,sanction,7
260,resolut,3
261,2087,1
262,defens,2
263,commiss,2
264,say,6
265,nuclear,5
266,test,6
267,long-rang,1
268,upcom,2
269,action,3
270,aim,2
271,sworn,1
272,enemi,1
273,spokesman,1
274,1953,1
275,armistic,1
276,agreement,3
277,scrap,1
278,cite,1
279,us-l,1
280,move,1
281,impos,1
282,new,3
283,cut,3
284,hotlin,2
285,earlier,2
286,month,2
287,red,1
288,panmunjom,1
289,uncl,1
290,execut,3
291,jang,2
292,consid,2
293,second-most,1
294,power,1
295,person,1
296,news,2
297,agenc,3
298,tri,1
299,overthrow,1
300,describ,1
301,despic,1
302,human,3
303,scum,1
304,inquiri,1
305,right,2
306,media,3
307,receiv,1
308,vote.th,1
309,novemb,2
310,hacker,1
311,broke,1
312,soni,1
313,server,1
314,publish,1
315,privat,1
316,email,1
317,inform,1
318,threaten,2
319,attack,1
320,movi,1
321,theater,1
322,screen,1
323,interview,1
324,comedi,1
325,assassin,1
326,plot,1
327,kim.th,1
328,russian,1
329,ministri,1
330,friendship,1
331,visit,2
332,moscow.north,1
333,claim,2
334,arrest,1
335,men,1
336,spi,1
337,collect,1
338,intellig,3
339,secret,1
340,korea.south,1
341,lawmak,1
342,shin,2
343,kyung-min,1
344,accord,4
345,assess,1
346,agent,2
347,four,1
348,member,1
349,unhasu,1
350,orchestra,1
351,also,2
352,march.bi,1
353,anti-aircraft,1
354,gun,1
355,tell,1
356,cnn,1
357,sure,1
358,hyon,1
359,purg,1
360,confirm,1
361,whether,1
362,exchang,1
363,state-run,1
364,central,1
365,heavili,1
366,fortifi,1
367,act,1
368,missil,5
369,--,3
370,defi,1
371,current,1
372,crippl,1
373,economi,1
374,fuel,1
375,ballist,3
376,program,1
377,limit,2
378,export,1
379,coal,1
380,non-ferr,1
381,metal,1
382,copper,1
383,expect,2
384,revenu,1
385,800,1
386,everi,1
387,regim,1
388,ninth,1
389,poor,1
390,health,1
391,flown,1
392,back,2
393,held,2
394,17,1
395,coma,1
396,parent,1
397,theon,1
398,intercontinent,1
399,ballisticmissil,1
400,violat,1
401,near,1
402,pacif,1
403,territori,1
