,Word,Frequency
0,man,2
1,identifi,2
2,sentenc,6
3,wednesday,1
4,news,1
5,fate,1
6,publish,1
7,saturday,1
8,guangzhou,1
9,intermedi,1
10,peopl,2
11,'s,8
12,court,1
13,websit,1
14,australia,8
15,depart,2
16,foreign,3
17,affair,1
18,trade,6
19,said,4
20,``,2
21,deepli,1
22,sadden,1
23,'',2
24,verdict,1
25,provid,1
26,consular,1
27,assist,1
28,cite,2
29,privaci,1
30,concern,1
31,oppos,1
32,death,3
33,penalti,3
34,circumst,1
35,support,2
36,univers,1
37,abolit,1
38,commit,1
39,pursu,1
40,goal,1
41,avenu,1
42,avail,1
43,us,2
44,statement.th,1
45,move,2
46,like,1
47,exacerb,1
48,tension,1
49,china,6
50,relat,1
51,sour,1
52,recent,1
53,week,1
54,prime,1
55,minist,3
56,scott,1
57,morrison,1
58,publicli,3
59,call,3
60,formal,1
61,investig,4
62,--,1
63,appear,3
64,anger,1
65,author,1
66,beijing.drug,1
67,smuggl,2
68,convict,1
69,usual,1
70,carri,1
71,steep,1
72,includ,1
73,lengthi,1
74,prison,1
75,capit,1
76,punish,1
77,chines,2
78,nation,3
79,anyon,1
80,found,1
81,50,1
82,gram,1
83,1.76,1
84,ounc,1
85,control,1
86,substanc,1
87,face,2
88,penalty.last,1
89,year,1
90,fentanyl,1
91,ring,1
92,leader,1
93,two,4
94,canadian,4
95,death.th,1
96,amid,1
97,heat,1
98,diplomat,1
99,disput,1
100,ottawa,1
101,beij,4
102,top,1
103,execut,1
104,huawei,1
105,unit,1
106,state,1
107,seek,1
108,extradit,1
109,meng,2
110,canada,1
111,charg,2
112,violat,1
113,sanction,1
114,iran,1
115,claim,1
116,use,2
117,pawn,1
118,war,1
119,washington.th,1
120,time,1
121,led,1
122,expert,2
123,fear,1
124,polit,2
125,leverag,1
126,sinc,1
127,judici,1
128,system,1
129,notori,1
130,opaqu,1
131,one,1
132,robert,1
133,lloyd,1
134,schellenberg,1
135,deni,1
136,drug,1
137,smuggler,1
138,say,2
139,tourist,1
140,period,1
141,work,1
142,ngo,1
143,michael,2
144,spavor,1
145,kovrig,1
146,arrest,1
147,critic,1
148,motiv,1
149,duo,1
150,still,1
151,detent,1
152,seen,1
153,remain,1
154,hous,1
155,arrest.china,1
156,largest,1
157,partner,1
158,far,1
159,total,2
160,countri,1
161,214,1
162,billion,1
163,2018,1
164,alon,1
165,real,1
166,prospect,1
167,coronavirus-rel,1
168,recess,1
169,econom,1
170,relationship,1
171,import,2
172,ever.but,1
173,decis,2
174,pandem,1
175,alreadi,1
176,upend,1
177,relationship.day,1
178,australian,3
179,maris,1
180,payn,1
181,first,1
182,voic,1
183,late,1
184,april,1
185,ambassador,1
186,chen,1
187,jingy,1
188,may,1
189,12,1
190,four,1
191,larg,1
192,abattoir,1
193,health,1
194,issu,1
195,five,1
196,day,2
197,later,1
198,slap,1
199,tariff,1
200,80,1
201,barley,1
202,part,1
203,anti-dump,1
204,probe.australian,1
205,simon,1
206,birmingham,1
207,next,1
208,offici,1
209,adam,1
210,restrict,1
211,noth,1
212,independ,1
213,almost,1
214,certainli,1
215,retali,1
