,Word,Frequency
0,even,4
1,come,1
2,close,4
3,go,3
4,back,3
5,three,1
6,half,2
7,decad,2
8,david,1
9,stockman,2
10,presid,13
11,ronald,1
12,reagan,4
13,'s,28
14,director,1
15,offic,3
16,manag,1
17,budget,1
18,1986,1
19,``,35
20,triumph,1
21,polit,1
22,revolut,1
23,fail,2
24,'',30
25,paint,2
26,deepli,1
27,unflatt,1
28,portrait,1
29,senior,1
30,white,1
31,hous,1
32,advis,5
33,bolton,42
34,book,9
35,room,4
36,happen,4
37,make,5
38,look,2
39,like,9
40,one,3
41,so-cal,1
42,north,9
43,korean,4
44,dictat,4
45,kim,7
46,jong,1
47,un,1
48,routin,1
49,sent,1
50,easily-flatt,1
51,bottomlessli,1
52,narcissist,1
53,donald,1
54,trump,48
55,portray,3
56,devast,1
57,hard,4
58,support,1
59,pinko,1
60,liber,1
61,sinc,4
62,volunt,1
63,teenag,1
64,work,5
65,barri,1
66,goldwat,1
67,campaign,1
68,intern,2
69,spiro,1
70,agnew,1
71,went,2
72,republican,2
73,administr,6
74,also,3
75,frequent,2
76,bellicos,1
77,presenc,1
78,fox,2
79,news,3
80,join,2
81,understand,1
82,sought,1
83,block,1
84,public,1
85,brand,1
86,pack,1
87,lies.som,1
88,alli,3
89,receiv,1
90,report,1
91,2,3
92,million,4
93,advanc,1
94,lard,1
95,memoir,6
96,untruth,1
97,sell,1
98,seem,1
99,unlik,2
100,alreadi,2
101,quit,2
102,well,2
103,accord,2
104,2018,5
105,financi,1
106,earn,1
107,dollar,2
108,year,2
109,alon,1
110,possess,1
111,mani,6
112,stock,1
113,properti,1
114,may,2
115,simpler,1
116,explan,1
117,wrote,3
118,tell-al,1
119,publish,1
120,tuesday,1
121,born,1
122,platinum,1
123,spoon,1
124,mouth,1
125,son,1
126,baltimor,1
127,firefight,1
128,dint,1
129,smart,1
130,yale,2
131,univers,1
132,law,1
133,school,1
134,subsequ,1
135,ever-high,1
136,level,4
137,four,1
138,whatev,1
139,think,2
140,view,1
141,spent,2
142,long,2
143,career,1
144,studi,1
145,issu,2
146,face,1
147,highest,1
148,nation,6
149,secur,4
150,apparatu,1
151,contrast,1
152,done,4
153,absolut,2
154,seriou,2
155,prepar,1
156,decis,5
157,would,5
158,person,1
159,contempt,1
160,ooz,1
161,almost,2
162,everi,2
163,page,2
164,500-plu,1
165,find,1
166,moment,1
167,kind,2
168,posit,2
169,light,2
170,inde,2
171,took,1
172,action,1
173,wholeheartedli,1
174,approv,1
175,--,8
176,order,1
177,kill,2
178,earli,1
179,januari,1
180,iranian,5
181,gener,1
182,qasem,1
183,soleimani,2
184,ran,1
185,iran,4
186,militari,3
187,oper,1
188,around,1
189,middl,2
190,east,3
191,yet,3
192,goe,1
193,unment,1
194,immedi,1
195,aftermath,1
196,event,1
197,congratul,1
198,involv,2
199,elimin,1
200,qassem,1
201,blow,1
202,malign,1
203,qud,1
204,forc,1
205,activ,1
206,worldwid,1
207,hope,1
208,first,2
209,step,1
210,regim,2
211,chang,3
212,tehran,1
213,plenti,1
214,time,4
215,includ,2
216,prais,1
217,manuscript,1
218,occur,1
219,week,2
220,full,1
221,emerg,1
222,coronaviru,1
223,crisi,2
224,us,13
225,subject,1
226,former,5
227,cover,1
228,devastatingli,1
229,hit,1
230,chair,1
231,behind,1
232,resolut,1
233,desk,2
234,empti,1
235,refer,2
236,oval,1
237,blister,1
238,bitter,1
239,takedown,1
240,describ,7
241,ignor,1
242,basic,1
243,fact,3
244,unit,5
245,kingdom,1
246,nuclear,3
247,power,2
248,command,1
249,chief,2
250,blather,1
251,intellig,2
252,brief,1
253,mind,1
254,dime,1
255,made,4
256,weathervan,1
257,rock,1
258,gibraltar,1
259,filter,1
260,elector,1
261,len,1
262,extent,1
263,encourag,1
264,chines,1
265,xi,1
266,jinp,1
267,help,1
268,get,2
269,reelect,1
270,purchas,1
271,good,4
272,american,5
273,farmer,1
274,observ,1
275,hard-press,1
276,identifi,1
277,signific,1
278,tenur,1
279,n't,7
280,driven,1
281,re-elect,1
282,calcul,1
283,anoth,2
284,sear,1
285,indict,1
286,incoher,3
287,foreign,3
288,polici,6
289,cours,3
290,play,3
291,star,1
292,role,2
293,often,3
294,privat,1
295,thought,1
296,much,2
297,rail,1
298,thusli,1
299,follow,3
300,grand,1
301,strategi,1
302,consist,1
303,trajectori,1
304,archipelago,1
305,dot,1
306,individu,1
307,real,1
308,estat,1
309,deal,3
310,leav,1
311,rest,1
312,discern-or,1
313,create-polici,1
314,take,1
315,love,2
316,letter,1
317,chairman,2
318,tweet,1
319,chunk,1
320,profession,1
321,life,1
322,arm,1
323,control,3
324,2007,1
325,surrend,1
326,option,1
327,korea,6
328,never,2
329,give,2
330,weapon,1
331,voluntarili,1
332,promis,1
333,simpli,1
334,lift,1
335,sanction,1
336,game,1
337,plan,3
338,reason,1
339,believ,2
340,succeed,1
341,futur,1
342,new,1
343,ampli,1
344,document,1
345,stradivariu,1
346,show,2
347,meet,2
348,singapor,2
349,demilitar,1
350,zone,1
351,south,1
352,great,1
353,photo,1
354,op,1
355,noth,2
356,denuclear,1
357,bedrock,1
358,aim,1
359,unliter,1
360,away,1
361,concess,1
362,cancel,3
363,joint,1
364,us-south,1
365,exercis,3
366,longtim,2
367,cornerston,1
368,contain,1
369,nuclear-arm,1
370,rogu,1
371,state,6
372,return,1
373,say,2
374,consult,1
375,member,2
376,cabinet,2
377,told,4
378,blindsid,1
379,pentagon,2
380,big,1
381,favor,2
382,save,1
383,lot,1
384,money,3
385,write,1
386,remark,1
387,smile,1
388,broadli,1
389,laugh,1
390,jovial,1
391,correctli,1
392,peg,1
393,easi,1
394,mark,1
395,ditto,1
396,russian,2
397,vladimir,1
398,putin,3
399,infam,1
400,defend,1
401,commun,1
402,stood,1
403,press,2
404,confer,1
405,helsinki,1
406,juli,2
407,said,2
408,kgb,1
409,assur,1
410,russia,2
411,interf,1
412,2016,1
413,presidenti,1
414,elect,2
415,staff,1
416,john,1
417,kelli,1
418,frozen,1
419,seat,1
420,self-inflict,1
421,wound,1
422,led,2
423,catastroph,1
424,media,2
425,coverage.if,1
426,kowtow,1
427,enjoy,1
428,dump,1
429,defens,4
430,secretari,4
431,jim,2
432,matti,2
433,nato,3
434,success,1
435,allianc,3
436,modern,1
437,histori,1
438,rather,1
439,see,2
440,mutual,1
441,self,1
442,serv,2
443,interest,1
444,constel,1
445,countri,3
446,rip,1
447,key,2
448,pull,2
449,sens,1
450,feder,1
451,reserv,1
452,favorit,1
453,target.nato,1
454,spend,2
455,least,1
456,gdp,1
457,2024,1
458,germani,4
459,met,1
460,target,1
461,owe,2
462,tremend,1
463,amount,2
464,publicli,2
465,visit,1
466,headquart,1
467,brussel,2
468,ad,1
469,measur,1
470,total,1
471,bizarr,1
472,soviet,1
473,cold,1
474,war,1
475,berlin,1
476,wall,1
477,fallen,1
478,gain,1
479,alien,1
480,cozi,1
481,enemi,1
482,clear,1
483,explor,1
484,longer,1
485,term,1
486,damag,1
487,america,1
488,engag,1
489,self-reflect,1
490,chose,1
491,ultim,1
492,enabl,1
493,someon,1
494,chaotic,1
495,incompet,1
496,advoc,1
497,delight,1
498,appoint,1
499,march,1
500,far,1
501,less,1
502,happi,1
503,130,1
504,june,1
505,2019,1
506,call,1
507,last-minut,1
508,pentagon-plan,1
509,retaliatori,1
510,attack,1
511,facil,1
512,bodi,1
513,bag,1
514,fume,1
515,irrat,1
516,thing,1
517,ever,1
518,wit,1
519,judgment,1
520,drone,1
521,unman,1
522,soldier,1
523,ground,1
524,respons,2
525,provok,1
526,escalatori,1
527,reaction,1
528,regime.on,1
529,afghanistan,2
530,constantli,1
531,confus,1
532,afghan,2
533,hamid,1
534,karzai,1
535,current,2
536,ashraf,1
537,ghani,1
538,pursu,2
539,simultan,1
540,depart,1
541,negoti,1
542,taliban,1
543,draw,1
544,troop,2
545,zero,1
546,keep,1
547,thousand,1
548,counterterror,1
549,mission,1
550,al,1
551,qaeda,1
552,isi,1
553,continu,1
554,day.ther,1
555,fair,1
556,score,1
557,settl,1
558,ambassador,1
559,nikki,1
560,haley,1
561,mike,1
562,pompeo,1
563,feather,1
564,son-in-law,1
565,jare,1
566,kushner,1
567,taken,1
568,task,1
569,fantasi,1
570,bring,1
571,peac,1
572,kissing,1
573,treasuri,1
574,steven,1
575,mnuchin,1
576,weak,1
577,invari,1
578,mob,1
579,meanwhil,1
580,alway,2
581,smartest,1
582,guy,1
583,episod,1
584,suggest,1
585,case,1
586,tri,1
587,eject,1
588,cuba-back,1
589,leader,2
590,venezuela,1
591,nicolá,1
592,maduro,2
593,opposit,1
594,juan,1
595,guaidó,1
596,whole,1
597,effort,2
598,fizzl,1
599,today,1
600,ukrain,3
601,impeach,1
602,trial,1
603,convinc,1
604,crazi,1
605,conspiraci,2
606,theori,2
607,actual,1
608,carri,1
609,moscow,1
610,hack,2
611,part,1
612,barmi,1
613,idea,1
614,democrat,1
615,committe,1
616,server,2
617,found,1
618,tell,2
619,want,1
620,f,1
621,-g,1
622,live,1
623,tin,1
624,foil,1
625,hat,1
626,land.bolton,1
627,abc,1
628,complet,1
629,pictur,1
630,saw,1
631,let,1
632,reader,2
633,mean,1
634,five,1
635,month,1
636,top,1
637,non-fict,1
638,amazon,1
639,bestsel,1
640,2020,1
641,opportun,1
