,Word,Frequency
0,law,32
1,simpli,1
2,plug,1
3,loophol,1
4,claim,1
5,differ,3
6,mani,3
7,countri,4
8,book,1
9,local,3
10,offici,1
11,promin,1
12,busi,1
13,threw,1
14,weight,1
15,behind,1
16,bill,8
17,--,2
18,sight,1
19,unseen,1
20,promis,1
21,would,8
22,leav,1
23,citi,7
24,better,1
25,case,13
26,saturday,3
27,china,12
28,'s,15
29,nation,13
30,peopl,4
31,congress,1
32,npc,2
33,expect,1
34,pass,1
35,come,2
36,week,1
37,gave,1
38,hong,17
39,kong,16
40,first,2
41,glimps,1
42,contain,1
43,draft,4
44,appear,3
45,upend,1
46,prize,2
47,independ,2
48,legal,3
49,system,4
50,allow,2
51,beij,6
52,overrid,3
53,enhanc,1
54,abil,2
55,suppress,1
56,polit,3
57,opposit,2
58,controversi,3
59,give,2
60,power,7
61,exercis,2
62,jurisdict,5
63,select,1
64,crimin,1
65,rais,2
66,prospect,1
67,time,2
68,histori,1
69,suspect,2
70,could,5
71,extradit,3
72,across,1
73,border,1
74,face,2
75,trial,1
76,potenti,2
77,prison,1
78,mainland,2
79,fear,1
80,drove,1
81,protest,2
82,last,1
83,year,1
84,propos,5
85,govern,4
86,eventu,1
87,forc,2
88,abandon,1
89,spiral,1
90,broader,1
91,anti-govern,1
92,unrest,1
93,say,4
94,requir,1
95,imposit,1
96,new,5
97,secur,16
98,regul,1
99,lawyer,3
100,analyst,1
101,base,1
102,describ,1
103,``,30
104,broad-bas,1
105,grab,1
106,'',24
107,key,1
108,element,1
109,society.writ,1
110,twitter,1
111,said,4
112,effect,1
113,set,1
114,parallel,1
115,judiciari,1
116,take,2
117,interpret,4
118,final,2
119,adjud,1
120,away,1
121,court,5
122,statement,1
123,chief,3
124,execut,4
125,carri,3
126,lam,5
127,ensur,1
128,long-term,1
129,prosper,1
130,stabil,1
131,reiter,1
132,target,1
133,extrem,1
134,small,1
135,minor,1
136,line,1
137,rule,3
138,right,9
139,freedom,3
140,applic,1
141,basic,4
142,relev,1
143,intern,3
144,coven,1
145,hand,1
146,british,1
147,chines,6
148,1997,1
149,common,3
150,remain,2
151,larg,1
152,intact,1
153,preced,1
154,protect,5
155,de,1
156,facto,1
157,constitut,2
158,well,2
159,variou,2
160,treati,1
161,guarante,3
162,degre,1
163,fair,1
164,seen,1
165,convict,3
166,rate,2
167,north,1
168,90,1
169,gain,1
170,central,1
171,individu,1
172,tri,1
173,crime,1
174,illeg,1
175,chang,2
176,accord,1
177,detail,1
178,publish,1
179,weekend,1
180,organ,1
181,specif,2
182,circumst,2
183,prosecut,6
184,heard,2
185,panel,3
186,judg,7
187,pick,1
188,beijing-appoint,1
189,leader,1
190,explicitli,1
191,whether,1
192,circumstances.though,1
193,make,2
194,refer,1
195,uphold,2
196,civil,1
197,liberti,1
198,also,3
199,subordin,2
200,exist,2
201,conflict,2
202,prevail,1
203,practic,1
204,mean,1
205,contraven,1
206,human,3
207,suspend,1
208,write,1
209,announc,1
210,jerom,1
211,cohen,2
212,expert,1
213,eye,1
214,candi,1
215,point,2
216,provis,3
217,violat,1
218,handov,1
219,clearli,1
220,becom,1
221,takeov,1
222,ad,3
223,kevin,1
224,yam,1
225,kong-bas,1
226,solicitor,1
227,former,1
228,convenor,1
229,progress,1
230,group,1
231,worth,1
232,noth,1
233,analyz,1
234,whatev,3
235,want,1
236,someth,1
237,way,1
238,like,2
239,suggest,1
240,true,1
241,public,2
242,consult,1
243,referendum,1
244,multipl,1
245,reveal,1
246,gear,1
247,toward,1
248,least,1
249,eas,1
250,sell,2
251,amid,1
252,massiv,1
253,propaganda,1
254,effort,1
255,poster,1
256,advert,1
257,promot,1
258,plaster,1
259,appar,1
260,push,1
261,firm,1
262,re-list,1
263,stock,1
264,exchang,1
265,boost,1
266,economi,1
267,particular,1
268,creation,1
269,nomin,2
270,hear,3
271,may,3
272,sop,1
273,express,2
274,alarm,1
275,report,1
276,bar,4
277,foreign-born,1
278,part,2
279,wider,1
280,includ,1
281,uk,1
282,canada,4
283,australia,1
284,number,1
285,period,1
286,appoint,3
287,appeal,1
288,presenc,1
289,certain,3
290,lead,1
291,call,2
292,remov,1
293,sensit,2
294,essenti,1
295,sidestep,1
296,issu,1
297,enabl,1
298,choos,1
299,deem,1
300,loyal,1
301,associ,2
302,plan,1
303,extraordinari,1
304,major,1
305,blow,1
306,judici,1
307,overse,1
308,interest,3
309,parti,1
310,head,1
311,philip,1
312,dyke,1
313,recip,1
314,cherry-pick,1
315,cases.alvin,1
316,yeung,1
317,lawmak,1
318,barrist,1
319,clear,1
320,departur,1
321,tradit,1
322,expand,1
323,servic,2
324,even,1
325,concern,1
326,permit,1
327,apparatu,1
328,oper,1
329,specter,1
330,extraleg,1
331,persecut,1
332,dissid,1
333,activist,2
334,often,2
335,disappear,1
336,author,2
337,threaten,1
338,arrest,2
339,around,1
340,event,1
341,journalist,2
342,drag,1
343,tea,1
344,receiv,1
345,thinly-veil,1
346,threat,1
347,consequ,1
348,work.giv,1
349,meanwhil,1
350,wide,1
351,critic,1
352,lack,1
353,nakedli,1
354,nearli,1
355,univers,1
356,broadli,1
357,past,1
358,imprison,1
359,intellectu,1
360,two,2
361,canadian,1
362,michael,2
363,kovrig,2
364,spavor,2
365,late,1
366,2018,1
367,shortli,1
368,detent,1
369,huawei,1
370,meng,1
371,wanzhou,1
372,argu,1
373,solid,1
374,evid,1
375,men,1
376,view,1
377,arbitrari,1
378,politically-motiv,1
379,exampl,2
380,legisl,1
381,democrat,1
382,espionag,1
383,spi,1
384,correspond,1
385,must,1
386,conform,1
387,struck,1
388,found,1
389,unconstitut,1
390,soon,1
391,goe,1
392,ahead,1
393,mention,1
394,religion,1
395,press,1
396,infring,1
397,upon,1
398,state,2
399,similarli,1
400,signatori,1
401,convent,1
402,attempt,1
403,assert,1
404,constitutionally-protect,1
405,ground,1
406,nobel,1
407,peac,1
408,laureat,1
409,liu,2
410,xiaobo,1
411,charg,1
412,incit,1
413,subvers,1
414,famou,1
415,work,1
416,charter,1
417,08,1
418,co-author,1
419,abl,1
