,Word,Frequency
0,countri,5
1,'s,6
2,gener,1
3,administr,2
4,custom,2
5,sunday,2
6,said,8
7,tyson,5
8,confirm,1
9,``,5
10,cluster,1
11,covid-19,3
12,infect,1
13,among,1
14,employe,1
15,recent,2
16,'',5
17,plant,6
18,identifi,1
19,registr,1
20,number.ask,1
21,comment,1
22,say,1
23,chines,5
24,govern,2
25,refer,2
26,though,2
27,compani,5
28,announc,2
29,pertain,1
30,berri,1
31,street,1
32,springdal,2
33,arkansa,2
34,us,8
35,depart,2
36,agricultur,2
37,poultri,3
38,location.tyson,1
39,immedi,1
40,respond,1
41,request,1
42,details.th,1
43,friday,1
44,481,1
45,worker,1
46,test,3
47,posit,2
48,coronaviru,2
49,locat,1
50,"3,700",1
51,peopl,2
52,total,1
53,26,1
54,symptom,1
55,confid,1
56,product,2
57,safe,1
58,'re,1
59,hope,1
60,consult,1
61,resolv,1
62,matter,1
63,statement,2
64,cnn,1
65,business.th,1
66,decis,1
67,china,6
68,come,1
69,continu,1
70,deal,1
71,fallout,1
72,outbreak,4
73,origin,1
74,link,1
75,wholesal,1
76,food,5
77,market,3
78,beij,3
79,trace,1
80,viru,3
81,reportedli,1
82,detect,1
83,multipl,1
84,environ,1
85,sampl,1
86,taken,1
87,includ,1
88,chop,1
89,board,1
90,use,1
91,seller,1
92,import,7
93,salmon,1
94,concern,2
95,quietli,1
96,spread,1
97,week,1
98,first,2
99,detected.tyson,1
100,point,1
101,world,1
102,health,2
103,organ,1
104,center,1
105,diseas,1
106,control,1
107,prevent,1
108,drug,1
109,agre,1
110,evid,1
111,support,1
112,transmiss,1
113,associ,1
114,offici,1
115,could,2
116,hidden,1
117,packag,1
118,frozen,1
119,vow,1
120,strengthen,1
121,inspect,1
122,shipment,1
123,overseas.oversea,1
124,facil,2
125,n't,1
126,shut,1
127,factori,2
128,report,1
129,eight,1
130,case,2
131,made,1
132,potato,1
133,chip,1
134,pepsi,1
135,bottl,1
136,country.china,1
137,meanwhil,2
138,unclear,1
139,much,1
140,may,1
141,still,2
142,februari,2
143,fiscal,1
144,quarter,1
145,compar,1
146,year,3
147,earlier,2
148,also,1
149,time,1
150,expect,1
151,chicken,3
152,doubl,1
153,ravag,1
154,pig,1
155,popul,1
156,last,2
157,forc,1
158,look,1
159,meat,1
160,altern,1
161,wide,1
162,seen,1
163,factor,1
164,push,1
165,novemb,1
166,lift,3
167,ban,3
168,washington,1
169,negoti,1
170,compromis,1
171,ahead,1
172,januari,1
173,phase,1
174,one,1
175,trade,1
176,agreement,1
177,author,1
178,help,1
179,meet,1
180,demand,2
181,meat.u,1
182,2015,1
183,bird,1
184,flu,1
185,unit,2
186,states.two,1
187,state,1
188,export,1
189,500,1
190,million,1
191,worth,1
192,accord,1
193,.tyson,1
194,price,1
195,disadvantag,1
196,tariff,2
197,reduc,1
198,would,1
199,like,1
200,see,1
201,acceler,1
202,alreadi,1
203,increas,1
204,global,1
205,pork,1
206,beef,1
