,Word,Frequency
0,want,5
1,imagin,1
2,moment,2
3,life,3
4,refuge,18
5,camp,12
6,famili,2
7,pack,2
8,dens,1
9,overcrowd,2
10,space,1
11,share,3
12,bathroom,1
13,everyon,2
14,commun,3
15,tri,3
16,wash,2
17,hand,2
18,'s,27
19,bare,1
20,soap,1
21,water,1
22,think,6
23,middl,3
24,pandem,4
25,given,1
26,go,6
27,countri,8
28,right,1
29,sometim,1
30,hard,2
31,plight,1
32,other,1
33,far,3
34,away,3
35,say,5
36,'re,6
37,togeth,3
38,mean,3
39,one,4
40,vulner,2
41,popul,6
42,front,1
43,line,1
44,coronaviru,2
45,world,9
46,mom,1
47,live,3
48,first,2
49,12,1
50,year,4
51,often,1
52,would,2
53,also,8
54,episod,1
55,colleagu,1
56,bex,2
57,wright,1
58,base,1
59,hong,1
60,kong,1
61,cover,2
62,rohingya,6
63,stori,3
64,at-risk,1
65,world.i,1
66,'m,2
67,dr.,1
68,sanjay,2
69,gupta,1
70,cnn,1
71,chief,1
72,medic,1
73,correspond,1
74,``,1
75,'',1
76,thank,2
77,ethnic,1
78,muslim,1
79,minor,2
80,northwest,1
81,myanmar,4
82,major,1
83,buddhist,1
84,formerli,1
85,known,2
86,burma,1
87,start,1
88,2016,1
89,began,1
90,flee,1
91,lot,4
92,actual,1
93,violent,1
94,driven,1
95,govern,4
96,n't,12
97,recogn,1
98,legitim,1
99,citizen,3
100,un,2
101,describ,1
102,persecut,1
103,earth,1
104,hear,1
105,tortur,1
106,mutil,1
107,repeat,1
108,massacr,1
109,gang,1
110,rape,1
111,obliter,1
112,entir,2
113,villages.earli,1
114,intern,3
115,court,1
116,justic,1
117,order,2
118,prevent,3
119,act,1
120,genocid,2
121,stop,1
122,destroy,1
123,evid,1
124,part,1
125,alway,1
126,deni,1
127,son,1
128,daughter,1
129,shot,1
130,thursday,1
131,ca,6
132,find,1
133,left,1
134,mani,3
135,escap,1
136,across,3
137,border,1
138,neighbor,1
139,bangladesh,3
140,allow,1
141,humanitarian,3
142,reason,5
143,almost,1
144,1,1
145,million,3
146,outsid,1
147,town,2
148,call,2
149,cox,1
150,bazar,1
151,consid,1
152,largest,1
153,—,6
154,center,3
155,today,1
156,viru,5
157,hit,2
158,late,2
159,march,2
160,offici,1
161,littl,2
162,30,1
163,case,4
164,three,2
165,death,2
166,know,6
167,must,1
168,sound,1
169,like,7
170,seen,1
171,thousand,2
172,even,1
173,ten,1
174,realiz,1
175,uniqu,1
176,situat,1
177,face,1
178,crowd,1
179,peopl,17
180,maintain,1
181,social,2
182,distanc,2
183,spoke,2
184,mohammad,2
185,arafat,1
186,young,1
187,filmmak,1
188,activist,1
189,insid,3
190,nearli,1
191,imposs,1
192,'ve,8
193,back,4
194,2017,1
195,makeshift,1
196,home,3
197,densiti,1
198,four,1
199,time,3
200,new,2
201,york,2
202,citi,2
203,toilet,1
204,handwash,2
205,facil,1
206,told,2
207,multipl,1
208,day,1
209,realli,3
210,possibl,1
211,anywher,1
212,stay,1
213,otherwis,1
214,communicate.on,1
215,top,1
216,internet,3
217,ban,1
218,bangladeshi,1
219,last,1
220,said,2
221,extremist,1
222,use,1
223,organ,2
224,without,1
225,extrem,1
226,get,9
227,inform,2
228,symptom,1
229,aid,3
230,group,2
231,unhcr,1
232,unit,1
233,nation,1
234,high,1
235,commission,1
236,agenc,2
237,send,1
238,text,1
239,messag,1
240,red,1
241,cross,1
242,volunt,1
243,door,2
244,ahead,1
245,put,1
246,lockdown,1
247,sinc,2
248,ground,1
249,prepar,1
250,great,4
251,fear,3
252,ravag,1
253,local,1
254,run,3
255,riot,1
256,david,1
257,miliband,1
258,ceo,1
259,rescu,2
260,committe,2
261,global,6
262,chariti,2
263,work,4
264,affect,3
265,conflict,1
266,disast,1
267,test,6
268,400,1
269,wherea,1
270,rememb,1
271,us,2
272,germani,1
273,"40,000",1
274,per,1
275,population.and,1
276,focu,1
277,obvious,5
278,treat,4
279,got,5
280,diseas,6
281,build,1
282,isol,2
283,rest,1
284,built,1
285,two,3
286,50,1
287,60,1
288,bed,1
289,critic,1
290,campaign,1
291,fever,1
292,separ,3
293,term,5
294,someon,1
295,sick,1
296,tell,1
297,happen,2
298,taken,1
299,elsewher,1
300,ye,1
301,basic,1
302,primari,1
303,care,5
304,provid,2
305,nongovernment,1
306,ngo,1
307,sever,1
308,refer,1
309,give,3
310,impress,1
311,servic,1
312,anyth,1
313,might,1
314,expect,1
315,much,1
316,richer,1
317,advanc,1
318,industri,1
319,desper,1
320,import,2
321,seriou,1
322,need,5
323,ventil,1
324,despit,1
325,larg,2
326,amount,1
327,asymptomat,1
328,traumat,1
329,difficult,1
330,save,1
331,quit,1
332,low,1
333,bad,1
334,could,2
335,concern,1
336,worth,1
337,follow,2
338,clear,1
339,curv,1
340,europ,1
341,north,1
342,america,2
343,latin,1
344,likelihood,1
345,afraid,1
346,trajectori,1
347,south,1
348,asia,1
349,afghanistan,1
350,pakistan,1
351,swath,1
352,africa,1
353,connect,2
354,effect,1
355,stand,1
356,health,2
357,support,5
358,manag,1
359,preoccupi,1
360,understand,3
361,take,2
362,firstli,1
363,respons,1
364,myopic,1
365,natur,1
366,absolut,1
367,integr,1
368,particular,2
369,around,1
370,mention,1
371,focus,1
372,close,1
373,well,3
374,moral,2
375,human,1
376,be,1
377,deserv,1
378,strateg,1
379,strong,1
380,weakest,1
381,link,1
382,chain,1
383,wo,1
384,return,1
385,econom,1
386,normal,2
387,kind,1
388,tackl,2
389,everywher,3
390,nigeria,1
391,host,1
392,cameroon,1
393,east,1
394,syria,4
395,everi,1
396,contin,1
397,venezuela,1
398,colombia,1
399,argument,1
400,degre,2
401,busi,2
402,person,1
403,flight,1
404,dubai,2
405,meet,1
406,lebanon,1
407,jordan,1
408,touch,1
409,see,2
410,unless,2
411,danger,1
412,help,2
413,individu,2
414,'d,4
415,love,5
416,visit,1
417,websit,1
418,daili,1
419,remind,1
420,account,1
421,fit,1
422,trainer,1
423,journalist,1
424,baker,1
425,farmer,1
426,chanc,1
427,price,1
428,oppress,1
429,valu,1
430,freedom,1
431,abl,1
432,challeng,1
433,genuin,1
434,believ,1
435,noth,1
436,illustr,1
437,better,1
438,talk,1
439,listen,2
440,podcast,1
441,half,1
442,proven,1
443,interconnect,1
444,truli,1
445,free,1
446,safe,1
447,'ll,1
448,tomorrow,1
