,Word,Frequency
0,yuriko,1
1,koik,4
2,said,4
3,game,3
4,could,1
5,signifi,1
6,``,11
7,victori,2
8,'',5
9,pandem,2
10,ad,1
11,work,1
12,still,1
13,done,1
14,improv,2
15,treatment,1
16,test,2
17,admit,1
18,organ,2
19,contend,1
20,number,2
21,uncertainties.th,1
22,olymp,5
23,origin,1
24,schedul,1
25,begin,2
26,juli,3
27,23,1
28,next,2
29,year,3
30,amid,1
31,covid-19,1
32,outbreak,1
33,tokyo,5
34,2020,2
35,import,1
36,event,1
37,everyon,1
38,wait,1
39,told,1
40,cnn,1
41,'s,2
42,ripley,1
43,postpon,2
44,cost,3
45,lot,2
46,anyth,1
47,know,1
48,coronaviru,5
49,situat,1
50,like,1
51,uncertainti,1
52,need,1
53,understand,1
54,peopl,3
55,must,2
56,spend,1
57,much,1
58,make,2
59,safe,2
60,athlet,1
61,spectat,1
62,decemb,1
63,host,1
64,sponsor,1
65,insur,1
66,broadcast,1
67,also,1
68,commit,1
69,billion,1
70,games.ther,1
71,"17,039",1
72,confirm,2
73,case,2
74,japan,1
75,917,1
76,death,3
77,accord,2
78,latest,1
79,talli,1
80,john,1
81,hopkin,1
82,univers,1
83,jhu,2
84,sinc,2
85,announc,1
86,plan,1
87,delay,1
88,identifi,1
89,specif,1
90,viru,3
91,develop,1
92,cure,1
93,medicin,1
94,facil,1
95,afford,1
96,let,1
97,battl,2
98,last,1
99,10,1
100,20,1
101,global,1
102,commun,1
103,clear,1
104,goal,1
105,win,1
106,compet,1
107,solut,1
108,societi,1
109,share,1
110,success,2
111,exampl,1
112,wish,1
113,sign,1
114,human,1
115,despit,1
116,high,1
117,popul,1
118,densiti,1
119,weather,1
120,well,1
121,record,1
122,"5,347",1
123,307,1
124,thank,1
125,cooper,1
126,wear,1
127,mask,1
128,becom,1
129,ordinari,1
130,custom,1
131,japanes,2
132,spanish,1
133,flu,1
134,1918,1
135,...,1
136,sens,1
137,hygien,1
138,superb,1
139,help,1
140,suppress,1
141,compar,1
142,western,1
143,countri,1
