,Word,Frequency
0,social,4
1,media,4
2,teem,1
3,specul,1
4,unidentifi,1
5,parti,3
6,muck,1
7,us,6
8,elect,3
9,russian-styl,1
10,use,5
11,tiktok,6
12,algorithm,3
13,viral,2
14,ticket,1
15,purchas,1
16,exhort,1
17,video,3
18,app,2
19,'s,10
20,chines,8
21,origin,2
22,noth,1
23,quell,1
24,conspiraci,3
25,theori,3
26,vice,1
27,journalist,1
28,tim,1
29,pool,1
30,dramat,1
31,``,12
32,one,6
33,tactic,1
34,russia,1
35,meddl,2
36,manipul,2
37,public,1
38,percept,1
39,facilit,1
40,largest,1
41,impact,1
42,seen,2
43,yet,4
44,assum,2
45,true,3
46,'',12
47,octob,1
48,2019,1
49,oper,1
50,china,2
51,deni,1
52,user,2
53,data,1
54,store,1
55,server,1
56,crucial,1
57,influenc,2
58,govern,4
59,includ,1
60,first,3
61,person,2
62,skeptic,1
63,corporate-es,1
64,defens,1
65,even,4
66,lie,1
67,make,2
68,leap,1
69,communist,1
70,interest,2
71,catfish,1
72,american,4
73,teenag,1
74,fake,1
75,k-pop,11
76,account,3
77,interf,1
78,demograph,2
79,like,4
80,high,1
81,school,1
82,prom-pos,1
83,tv,1
84,show,1
85,riverdal,1
86,anoth,2
87,twitter,2
88,impli,2
89,congression,1
90,hope,1
91,hey,1
92,aoc—,1
93,mani,5
94,'teen,1
95,citizen,1
96,right-w,1
97,lawyer,1
98,self-describ,1
99,satirist,1
100,ask,1
101,aoc,1
102,communist-parti,1
103,own,1
104,tiktok_u,1
105,interfer,1
106,presidenti,1
107,amus,1
108,sens,1
109,anyth,1
110,possibl,3
111,cours,1
112,seem,3
113,plausibl,1
114,overwhelm,1
115,margin,1
116,fan,6
117,deserv,1
118,credit,1
119,trump,3
120,ralli,3
121,activ,3
122,former,1
123,math,1
124,geek,1
125,curiou,1
126,inner,1
127,work,1
128,allegedli,1
129,see,2
130,evid,1
131,theorist,1
132,knew,1
133,call,1
134,dismiss,1
135,provinci,1
136,racist,1
137,--,5
138,reason,1
139,pooh-pooh,1
140,asian,1
141,music,1
142,could,3
143,n't,5
144,popular,2
145,enough,1
146,mobil,1
147,action,2
148,scale,1
149,also,1
150,sever,1
151,underestim,2
152,eager,1
153,gen,2
154,z,2
155,support,3
156,black,1
157,live,2
158,matter,1
159,movement,1
160,earlier,1
161,month,1
162,day,1
163,follow,1
164,death,1
165,georg,1
166,floyd,1
167,meme,1
168,fancam,1
169,mute,1
170,onlin,2
171,reach,1
172,hate,1
173,post,1
174,occam,1
175,razor,1
176,explan,2
177,rebellion,1
178,accur,2
179,compet,1
180,occurr,1
181,simpler,1
182,better,1
183,despit,1
184,doubter,1
185,simpl,1
186,realiti,1
187,ye,1
188,realli,2
189,last,2
190,year,1
191,exampl,1
192,bt,2
193,becam,3
194,three,1
195,album,1
196,hit,1
197,number,1
198,billboard,1
199,top,1
200,200,1
201,within,1
202,one-year,1
203,period,1
204,furthermor,1
205,band,1
206,may,2
207,explain,1
208,platform,1
209,among,1
210,global,2
211,korean,3
212,earli,2
213,investor,1
214,export,1
215,pop,2
216,cultur,2
217,fund,1
218,mess,1
219,algorithm.in,1
220,2012,1
221,psi,1
222,gangnam,2
223,style,3
224,sensat,1
225,white,2
226,male,1
227,editor,1
228,know,1
229,irrat,1
230,perturb,1
231,told,1
232,way,2
233,'gangnam,1
234,billion,1
235,peopl,4
236,view,1
237,paid,1
238,"100,000",2
239,click,1
240,link,1
241,time,4
242,nice,1
243,word,1
244,would,6
245,illog,1
246,trust,1
247,south,1
248,korea,2
249,want,1
250,rememb,1
251,alleg,1
252,undercurr,1
253,type,2
254,denial,1
255,happen,1
256,empir,1
257,end,1
258,case,1
259,inabl,1
260,accept,1
261,polit,1
262,event,1
263,easili,1
264,eclips,1
265,countri,1
266,someon,1
267,handl,1
268,culturewarlord,1
269,made,1
270,claim,1
271,'ve,1
272,heard,1
273,anti-fan,1
274,e-mail,1
275,address,1
276,thing,1
277,'kpop,1
278,alli,1
279,kpop,1
280,phone,1
281,farm,1
282,big,1
283,expos,1
284,come,1
285,certain,1
286,refus,2
287,believ,1
288,outsid,1
289,especi,1
290,much,1
291,resist,2
292,root,1
293,mental,1
294,caus,1
295,metric,1
296,system,1
297,soccer,1
298,wear,2
299,mask,2
300,pandem,1
301,phenomena,1
302,foreign,2
303,emascul,1
304,invas,1
305,knee-slap,1
306,bit,1
307,whole,1
308,incid,1
309,pretti,1
310,power,1
311,quak,1
312,boot,1
313,forc,3
314,scarier,1
315,hacker,1
316,ca,1
317,vote,1
318,mighti,1
319,drive,1
320,behind,1
321,oh,1
322,decad,1
323,broadband,1
324,cheap,1
325,ubiquit,1
326,cassandra,1
327,world,3
328,terrifi,2
329,becom,3
330,gener,1
331,histori,1
332,rais,1
333,easi,1
334,access,1
335,inform,1
336,parent,1
337,worri,1
338,back,1
339,mind,1
340,children,1
341,might,1
342,porn,1
343,addict,2
344,shaki,1
345,moral,1
346,compass,1
347,dictat,1
348,either,1
349,apathi,1
350,aggress,1
351,fuel,1
352,violent,1
353,multi-us,1
354,videogam,1
355,imagin,1
356,grown-up,1
357,collect,1
358,surpris,1
359,gen-zer,1
360,found,1
361,unpreced,1
362,presid,1
363,least,1
364,wield,1
365,though,1
366,refer,1
367,teen,2
368,deris,1
369,term,1
370,prank,2
371,still,1
372,a-twitt,1
373,boast,1
374,troll,1
375,leader,1
376,free,1
377,strang,1
378,truism,1
379,correl,2
380,causat,1
381,less,3
382,deadli,1
383,epidem,1
384,photo,1
385,under-attend,1
386,unmistak,1
387,spotti,1
388,sea,1
389,bare,1
390,face,1
391,think,1
392,gen-z,1
393,defin,1
394,supremaci,1
395,'re,1
396,warm,1
397,next,1
398,velvet,1
399,revolut,1
400,...,1
401,entir,1
