,Word,Frequency
0,hà,1
1,nội,1
2,—,2
3,ministri,2
4,natur,3
5,resourc,1
6,environ,3
7,urg,1
8,relev,1
9,agenc,2
10,arrang,1
11,activ,1
12,“,2
13,action,1
14,month,1
15,”,2
16,respons,1
17,world,1
18,day,1
19,june,1
20,5,1
21,.under,1
22,theme,1
23,'time,1
24,also,1
25,request,1
26,bolster,1
27,fund,1
28,mobilis,1
29,social,1
30,sourc,1
31,biodivers,1
32,conservation.they,1
33,need,1
34,keep,1
35,closer,1
36,watch,1
37,wast,1
38,collect,1
39,transport,1
40,treatment,1
41,address,1
42,waste-induc,1
43,environment,1
44,pollut,1
45,directli,1
46,hamper,1
47,peopl,1
48,’,1
49,livelihood,1
50,said,1
51,ad,1
52,build,1
53,environmentally-friendli,1
54,construct,1
55,sake,1
56,public,1
57,encourag,1
58,vn,1
