,Word,Frequency
0,hcm,2
1,citi,2
2,—,2
3,open,1
4,univers,1
5,line,1
6,number,1
7,activ,2
8,mark,1
9,world,1
10,environ,2
11,day,1
12,june,1
13,5,1
14,action,1
15,month,1
16,month.with,1
17,theme,1
18,‘,1
19,time,1
20,natur,1
21,’,1
22,seek,1
23,strengthen,1
24,commun,1
25,develop,1
26,greenery.ther,1
27,mani,1
28,contest,1
29,student,3
30,staff,3
31,relat,1
32,environment,2
33,protect,2
34,campu,1
35,city.it,1
36,plant,1
37,tree,1
38,cần,1
39,giờ,1
40,mangrov,1
41,forest,1
42,rais,1
43,peopl,1
44,'s,1
45,awar,2
46,energi,1
47,water,1
48,saving.box,1
49,collect,1
50,use,1
51,batteri,1
52,place,1
53,campus.film,1
54,improv,1
55,bio-divers,1
56,shown,1
57,lectur,1
58,vn,1
