,Word,Frequency
0,hcm,2
1,citi,2
2,—,2
3,transport,3
4,industri,1
5,develop,2
6,invest,1
7,joint,2
8,stock,1
9,compani,6
10,tracodi,3
11,target,6
12,revenu,3
13,vnđ1.92,1
14,trillion,2
15,us,1
16,82.6,1
17,million,4
18,after-tax,1
19,profit,2
20,vnđ101,1
21,billion,4
22,4.34,1
23,2020,2
24,year-on-year,1
25,increas,2
26,13.1,1
27,per,9
28,cent,8
29,6.7,1
30,cent.th,1
31,approv,2
32,annual,1
33,gener,1
34,meet,2
35,june,1
36,20.in,1
37,structur,1
38,infrastructur,2
39,properti,1
40,construct,4
41,expect,2
42,account,2
43,largest,1
44,share,2
45,vnđ756.4,1
46,4.6,1
47,2019.it,1
48,stone,1
49,quarri,1
50,oper,3
51,antraco,1
52,ventur,1
53,contribut,1
54,vnđ400.5,1
55,rest,1
56,come,1
57,trade,4
58,starch,2
59,product,2
60,labour,2
61,export,4
62,train,1
63,others.gener,1
64,director,1
65,nguyễn,2
66,thanh,1
67,hùng,1
68,said,2
69,would,4
70,focu,2
71,core,1
72,busi,4
73,activ,2
74,year.in,1
75,sector,2
76,complet,1
77,malibu,1
78,resort,1
79,king,1
80,crown-,1
81,thảo,1
82,điền,1
83,solar,2
84,power,2
85,project,2
86,rooftop,2
87,new,1
88,amor,1
89,garden,1
90,casa,1
91,2,1
92,lavend,1
93,said.in,1
94,set,1
95,consult,1
96,jsc,1
97,boost,1
98,key,1
99,modifi,1
100,outdoor,1
101,furnitur,1
102,build,1
103,dr,1
104,nam,3
105,coffe,1
106,brand,1
107,said.th,2
108,passeng,1
109,vinataxi,2
110,continu,1
111,see,1
112,difficult,1
113,year,3
114,due,1
115,impact,2
116,covid-19,2
117,pandem,2
118,warn,1
119,addit,1
120,tradit,1
121,taxi,1
122,also,1
123,plan,2
124,enter,1
125,field,1
126,motor,1
127,vehicl,1
128,assess,1
129,instal,1
130,financi,1
131,base,1
132,impress,1
133,result,1
134,achiev,1
135,last,2
136,61.5,1
137,12.1,1
138,higher,2
139,vnđ1.7,1
140,76.19,1
141,vnđ121.45,1
142,5.2,1
143,.the,1
144,sever,1
145,propos,1
146,includ,1
147,16,1
148,dividend,1
149,2019,1
150,5,1
151,cash,1
152,11,1
153,10-15,1
154,2020.repli,1
155,sharehold,1
156,’,3
157,question,1
158,abil,1
159,realiz,1
160,hồ,1
161,chairman,1
162,despit,1
163,modest,1
164,fulli,1
165,capable.it,1
166,``,1
167,prudent,1
168,'',1
169,take,1
170,difficulti,1
171,caus,1
172,accord,1
173,vn,1
