,Word,Frequency
0,hà,2
1,nội,2
2,—,1
3,share,4
4,eke,1
5,gain,4
6,friday,3
7,buoy,1
8,upsw,1
9,aquacultur,2
10,stock,10
11,group,4
12,cash,2
13,flow,2
14,inject,1
15,number,2
16,mid-cap,2
17,small-cap,2
18,stocks.th,1
19,benchmark,1
20,vn-index,1
21,hồ,1
22,chí,1
23,minh,1
24,exchang,2
25,1.55,1
26,per,10
27,cent,7
28,end,2
29,868.56,1
30,points.it,2
31,0.1,1
32,thursday,2
33,855.27,1
34,points.mor,2
35,440,1
36,million,3
37,trade,3
38,southern,1
39,bours,2
40,worth,2
41,nearli,2
42,vnđ6.2,1
43,trillion,1
44,us,1
45,266.2,1
46,.market,1
47,breadth,1
48,hose,2
49,posit,1
50,298,1
51,gainer,2
52,103,1
53,decliners.th,1
54,blue-chip,1
55,tracker,1
56,vn30-index,1
57,climb,2
58,1.41,1
59,808.28,1
60,points.twenty-two,1
61,30,1
62,largest,1
63,market,3
64,valuat,1
65,liquid,1
66,increas,3
67,four,1
68,decreased.in,1
69,vn30,1
70,basket,1
71,notabl,1
72,bank,2
73,invest,2
74,develop,2
75,việt,2
76,nam,1
77,bid,1
78,novaland,1
79,nvl,1
80,hòa,1
81,phát,1
82,hpg,1
83,petrovietnam,1
84,ga,2
85,jsc,4
86,sabeco,1
87,sab,1
88,1,1
89,cent.th,1
90,outperform,1
91,sao,1
92,ta,1
93,food,1
94,joint,2
95,compani,4
96,fmc,1
97,5.9,1
98,cửu,1
99,long,1
100,fish,1
101,acl,1
102,rise,2
103,2.9,1
104,vĩnh,1
105,hoàn,1
106,corpor,2
107,vhc,1
108,1.9,1
109,cent.a,1
110,receiv,1
111,strong,1
112,properti,1
113,ldg,2
114,quảng,1
115,bình,1
116,import,1
117,export,1
118,qb,1
119,tiến,1
120,bộ,1
121,digiworld,1
122,dgw,1
123,hit,1
124,daili,1
125,limit,1
126,7,1
127,cent.on,1
128,sector,3
129,basi,1
130,23,1
131,25,1
132,post,1
133,includ,1
134,wholesal,1
135,insur,1
136,real,1
137,estat,1
138,inform,1
139,technolog,1
140,rubber,1
141,product,2
142,seafood,1
143,logist,1
144,secur,3
145,retail,1
146,healthcar,1
147,energi,1
148,agricultur,1
149,construct,1
150,``,2
151,forecast,1
152,fluctuat,1
153,wide,1
154,diverg,1
155,among,1
156,next,1
157,week,2
158,840-845,1
159,883-888,2
160,point,2
161,'',2
162,said,1
163,bảo,1
164,index,1
165,may,1
166,possibl,1
167,face,1
168,correct,1
169,pressur,1
170,earli,1
171,session,1
172,recov,1
173,toward,1
174,resist,1
175,said.accord,1
176,thành,1
177,công,1
178,co,1
179,investor,2
180,focu,1
181,risk,1
182,manag,1
183,maintain,1
184,reason,1
185,proport,1
186,portfolios.on,1
187,hnx-index,1
188,2.33,1
189,close,2
190,115.36,1
191,lost,1
192,0.75,1
193,112.41,1
194,52.4,1
195,northern,1
196,vnđ513.5,1
197,billion.foreign,1
198,net,2
199,sold,1
200,vnđ48.36,1
201,billion,1
202,seller,1
203,hnx,1
204,valu,1
205,vnđ420,1
206,million.—,1
207,vn,1
