,Word,Frequency
0,hà,1
1,nôi,1
2,—,2
3,việt,1
4,nam,1
5,nation,1
6,ship,3
7,line,1
8,vinalin,3
9,countri,1
10,'s,1
11,biggest,2
12,firm,8
13,reduc,2
14,charter,4
15,capit,7
16,anoth,1
17,15,1
18,per,9
19,cent,8
20,due,1
21,unabl,1
22,sell,5
23,shares.rec,1
24,state,3
25,manag,2
26,committe,2
27,enterpris,4
28,decid,1
29,vnđ14.046,1
30,trillion,2
31,us,1
32,604,1
33,million,2
34,vnđ12,1
35,equival,1
36,1.2,1
37,billion,2
38,share,10
39,par,1
40,valu,1
41,"vnđ10,000",1
42,hold,4
43,1.19,1
44,account,1
45,99.469,1
46,’,1
47,employe,1
48,"392,500",1
49,0.038,1
50,stake,4
51,trade,2
52,union,1
53,"500,000",1
54,0.452,3
55,last,1
56,"5,420,900",1
57,repres,1
58,sold,1
59,public.chairman,1
60,told,1
61,carri,1
62,relev,1
63,procedur,2
64,organis,1
65,first,1
66,sharehold,2
67,gener,1
68,meet,1
69,announc,1
70,success,1
71,transfer,1
72,joint,1
73,stock,1
74,compani,4
75,complet,1
76,remain,1
77,equitis,3
78,law.befor,1
79,plan,2
80,207.8,1
81,strateg,3
82,investor,1
83,"280,921,160",1
84,public,2
85,auction,1
86,howev,1
87,could,1
88,choos,1
89,thu,1
90,offer,1
91,ipo,2
92,2018,1
93,instead,1
94,investors.howev,1
95,abl,1
96,34.8,1
97,offered.accord,1
98,provis,1
99,decre,1
100,126/2017/nđ-cp,1
101,case,1
102,failur,1
103,accord,1
104,approv,1
105,must,1
106,adjust,1
107,structure.a,1
108,local,1
109,found,1
110,1995,1
111,100,1
112,state-own,2
113,transform,1
114,2006,1
115,one,1
116,member,1
117,limit,1
118,2010.current,1
119,unlist,1
120,market,1
121,upcom,1
122,rate,1
123,"vnđ11,000",1
124,vn,1
