,Word,Frequency
0,hà,1
1,nội,1
2,—,2
3,quốc,1
4,cường,1
5,gia,1
6,lai,1
7,'s,3
8,qcg,4
9,board,1
10,director,1
11,recent,1
12,approv,1
13,sale,2
14,firm',1
15,remain,1
16,34,1
17,per,4
18,cent,4
19,share,4
20,real,2
21,estat,2
22,firm,4
23,hiệp,5
24,phúc,5
25,jsc,5
26,april,1
27,sold,1
28,56,1
29,ldg,1
30,group.hiệp,1
31,formerli,1
32,known,1
33,vui,1
34,intern,1
35,found,1
36,2008,1
37,2017,1
38,purchas,1
39,90,1
40,rais,1
41,charter,1
42,capit,1
43,vnđ30,1
44,billion,3
45,vnđ650,1
46,us,1
47,28,1
48,million,1
49,year,3
50,bought,1
51,sông,2
52,đà,2
53,riversid,2
54,project,2
55,nearli,1
56,vnđ340,1
57,ani,1
58,initi,1
59,agreement,1
60,two,1
61,co-develop,1
62,contribut,1
63,49,1
64,disput,1
65,among,1
66,partner,1
67,soon,1
68,surfac,1
69,follow,1
70,legal,1
71,battl,1
72,last,2
73,five,2
74,2.8-hectar,1
75,locat,1
76,bình,1
77,phước,1
78,ward,1
79,thủ,1
80,đức,1
81,district,1
82,hcm,1
83,citi,1
84,earmark,1
85,invest,1
86,amount,1
87,vnđ1.3,1
88,trillion,1
89,build,1
90,25,1
91,floor,1
92,central,1
93,squar,1
94,reportedli,1
95,put,1
96,number,1
97,sinc,1
98,end,1
99,vn,1
