,Word,Frequency
0,hà,2
1,nội,2
2,—,2
3,local,1
4,gold,10
5,price,5
6,kept,1
7,soar,1
8,reach,2
9,vnđ49,1
10,million,5
11,us,1
12,"2,100",1
13,per,4
14,tael,3
15,1.2,1
16,ounc,2
17,morn,1
18,yellow,1
19,metal,1
20,highest,1
21,global,2
22,month.in,1
23,việt,1
24,nam,1
25,sài,1
26,gòn,1
27,jewelri,1
28,compani,1
29,list,1
30,sjc,1
31,vnđ48.58,1
32,vnđ48.95,1
33,buying-sel,2
34,increas,3
35,"vnđ200,000",1
36,compar,2
37,rate,3
38,last,1
39,week.bảo,1
40,tín,1
41,minh,1
42,châu,1
43,firm,2
44,"vnđ300,000",1
45,vnđ48.48,1
46,vnđ49.03,1
47,weekend.th,1
48,advis,1
49,trader,1
50,cautiou,1
51,trade,1
52,invest,1
53,fluctuat,1
54,market.at,1
55,time,1
56,rose,2
57,9.7,1
58,cent,1
59,june,1
60,22,1
61,current,1
62,spot,1
63,"1,753.50",1
64,exchang,1
65,.michael,1
66,mccarthi,1
67,chief,1
68,strategist,1
69,cmc,1
70,market,3
71,told,1
72,reuter,1
73,``,1
74,gener,1
75,risk,1
76,avers,1
77,help,1
78,see,1
79,pressur,1
80,growth,1
81,expos,1
82,currenc,1
83,share,1
84,overal,1
85,concern,1
86,infect,1
87,'',1
88,vn,1
