,Word,Frequency
0,hcm,1
1,citi,1
2,—,2
3,faceapp,1
4,’,1
5,``,6
6,gender,2
7,swap,2
8,'',2
9,filter,2
10,gener,2
11,hashtag,1
12,faceappchalleng,1
13,receiv,1
14,hundr,1
15,thousand,1
16,share,5
17,facebook,1
18,instagram,1
19,rais,1
20,concern,1
21,secur,3
22,risk,1
23,information.yeo,1
24,siang,1
25,tiong,1
26,kasperski,2
27,manag,1
28,southeast,1
29,asia,1
30,said,2
31,“,3
32,isol,1
33,stuck,1
34,home,1
35,pandem,1
36,prompt,1
37,peopl,2
38,spend,1
39,time,1
40,social,4
41,media,4
42,ever,1
43,keep,1
44,updat,1
45,news,1
46,connect,1
47,friend,1
48,famili,1
49,among,1
50,top,1
51,reasons.,1
52,also,3
53,turn,1
54,deal,1
55,stress,1
56,anxieti,1
57,photo,1
58,video,1
59,use,7
60,app,6
61,add,1
62,either,1
63,look,1
64,older,1
65,back,1
66,vogue.,1
67,say,1
68,'s,1
69,harm,1
70,urg,1
71,user,3
72,pay,1
73,strict,1
74,attent,1
75,much,1
76,privat,1
77,inform,1
78,avoid,1
79,risk.,1
80,”,1
81,fabio,1
82,assolini,1
83,senior,1
84,analyst,1
85,contain,1
86,malici,1
87,element,1
88,sinc,1
89,facial,3
90,recognit,3
91,technolog,1
92,mainli,1
93,password,2
94,authent,2
95,must,2
96,care,1
97,imag,2
98,third,1
99,parti,1
100,treat,1
101,new,1
102,form,1
103,wide,1
104,avail,1
105,system,1
106,end,1
107,good,1
108,bad,1
109,compani,1
110,could,1
111,potenti,1
112,facilit,1
113,sell,1
114,entiti,1
115,artifici,1
116,intellig,1
117,make,1
118,modif,1
119,warn,1
120,addit,1
121,taken,1
122,account,1
123,data,1
124,store,1
125,third-parti,1
126,server,1
127,stolen,1
128,cybercrimin,1
129,imperson,1
130,ident,1
131,suggest,1
132,join,1
133,latest,1
134,challeng,1
135,awar,1
136,download,1
137,offici,1
138,stores.h,1
139,highlight,1
140,import,1
141,read,1
142,privaci,1
143,term,1
144,applic,1
145,understand,1
146,right,1
147,type,1
148,access,1
149,request,1
150,vn,1
