,dash_doc_1.txt,dash_doc_10.txt,dash_doc_11.txt,dash_doc_12.txt,dash_doc_13.txt,dash_doc_14.txt,dash_doc_15.txt,dash_doc_16.txt,dash_doc_17.txt,dash_doc_18.txt,dash_doc_19.txt,dash_doc_2.txt,dash_doc_20.txt,dash_doc_21.txt,dash_doc_22.txt,dash_doc_23.txt,dash_doc_24.txt,dash_doc_25.txt,dash_doc_26.txt,dash_doc_27.txt,dash_doc_28.txt,dash_doc_29.txt,dash_doc_3.txt,dash_doc_30.txt,dash_doc_31.txt,dash_doc_32.txt,dash_doc_33.txt,dash_doc_34.txt,dash_doc_35.txt,dash_doc_4.txt,dash_doc_5.txt,dash_doc_6.txt,dash_doc_7.txt,dash_doc_8.txt,dash_doc_9.txt,doc_1.txt,doc_10.txt,doc_11.txt,doc_12.txt,doc_13.txt,doc_14.txt,doc_15.txt,doc_16.txt,doc_17.txt,doc_18.txt,doc_19.txt,doc_2.txt,doc_20.txt,doc_21.txt,doc_22.txt,doc_23.txt,doc_24.txt,doc_25.txt,doc_26.txt,doc_27.txt,doc_28.txt,doc_29.txt,doc_3.txt,doc_30.txt,doc_31.txt,doc_32.txt,doc_33.txt,doc_34.txt,doc_35.txt,doc_4.txt,doc_5.txt,doc_6.txt,doc_7.txt,doc_8.txt,doc_9.txt
doc_3.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318346530912103,0.0,0.0,0.0,0.0,0.0,0.0,0.388525976243038,0.04744735268475409,0.0,0.0,0.0,0.0,0.008289565143319232,0.0,0.026763699966201794,0.04154531370500119,0.043612632187979686,0.0,0.0,0.0,0.015531105897295106,0.02999319879408008,0.037529034899664644,0.0687334721973861,0.035180463873494446,0.06375447411658047,0.0,0.0666248124466187,0.0,0.05323052758335175,0.0,0.03406171689535916,0.021350689992599755,0.047767902520143124,0.14682482110723458,0.0639611510060223,0.0,0.10652370549496487,0.0,0.06585116505192154,0.0,1.0000000000000002,0.07887212384063763,0.0,0.09204923825332484,0.043904104042462734,0.07763175799794042,0.05451791375999546,0.013522129033721535,0.053887299977163405,0.07446206244944101,0.05277407646663076,0.0,0.0
doc_30.txt,0.05718229622560341,0.0,0.0,0.0,0.0,0.051263682531599596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027908823426377277,0.0,0.022343803535342766,0.06076043690459142,0.02784562981174131,0.04856335389410398,0.0,0.0,0.0,0.03218778895855606,0.3818378695690695,0.0,0.0,0.0,0.0,0.0,0.030043025118520344,0.0,0.032178394299467145,0.0229589760664273,0.021973272065069032,0.0,0.0,0.0,0.11022143964348204,0.1498247075507246,0.0550984842230632,0.15870022840991574,0.21053962901780018,0.026905779095240837,0.10451093320588697,0.019968530973818618,0.08289777482092486,0.0,0.06359676807919669,0.022353447069829935,0.02384658712023784,0.07350934687821185,0.05447277918474132,0.0,0.11915716066695671,0.02749789889113597,0.09361998684377701,0.05861261747434947,0.07887212384063763,0.9999999999999998,0.01103362985478324,0.015991237981133447,0.05661578993539875,0.06321419235515882,0.033286077773902994,0.014864584500774235,0.0474024523443901,0.1180764272359524,0.06680150922345744,0.037949219563048905,0.09581630329667755
doc_31.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024595569166299118,0.0,0.0,0.06427132817573096,0.0,0.011289825860715258,0.017516238441480734,0.011436421862072037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052295797902057,0.027610035639157902,0.034453588604527116,0.0,0.0,0.0,0.005713003252233403,0.01728374360949559,0.0,0.013102084535502512,0.0,0.018688499707200316,0.0,0.06209446085169171,0.0637043558189565,0.061492303050413144,0.03042436215976599,0.061570915515465514,0.01012849333996942,0.04707316576477623,0.11929439637299527,0.05058169146890938,0.021672403534946708,0.05874808241495821,0.0,0.06464851471719926,0.053348967688688236,0.024882230430561772,0.0,0.05175994160620202,0.014769743630187829,0.05127267558485772,0.04807791160038649,0.0,0.01103362985478324,0.9999999999999999,0.05587827571562768,0.06531245723978822,0.05219897375455704,0.04188926549802554,0.026965677494270285,0.059041082272093745,0.0357207818990637,0.05700460220176685,0.28623717838439294,0.10871733897866265
doc_32.txt,0.028808984642718496,0.015024635129083,0.0,0.005753215244316061,0.017741427101142928,0.008427604913912135,0.02967530830073139,0.0,0.008862113184756198,0.0,0.055470702532531974,0.02259078522781271,0.016313639691454395,0.008743216442817215,0.007408965495455102,0.0022122710503161623,0.009135510612537335,0.0029978660215690543,0.020785401347785004,0.009255834019565572,0.004548824598127317,0.0,0.0,0.0,0.0,0.13666638162841716,0.0,0.0,0.011132964775095424,0.0,0.07004221155226754,0.009961636645986535,0.009868002823260521,0.0662605972175607,0.0,0.10940540249929676,0.1783821533579469,0.05977964102465919,0.21217393629011175,0.1473260951795193,0.06358818057490025,0.09423446443449585,0.04883068844485468,0.18107199392278292,0.08046837037960522,0.12102901318759786,0.044409829994303686,0.16664274909398896,0.07163635317129369,0.22199708054243095,0.16450744957684774,0.008190142758815529,0.028876001886120592,0.15379370426390898,0.01975001572214547,0.21970374549081848,0.1083188344657113,0.09204923825332484,0.015991237981133447,0.05587827571562768,1.0000000000000002,0.1292747292513215,0.15440208864920515,0.12118565976930327,0.019171821933459246,0.2908834798783652,0.051926743920892776,0.07689781250435937,0.08965352683099326,0.1250656489574097
doc_33.txt,0.0,0.0,0.0,0.0,0.016623024957977982,0.0,0.005067489972116124,0.010884532536405192,0.005605451122986924,0.014976122685206256,0.04738962240209798,0.007965611149107538,0.029710177172163836,0.0,0.004669242435194014,0.0022666645110076896,0.01874089472520306,0.00938059350328836,0.005516153420204988,0.0,0.015810506491138056,0.0,0.0,0.0,0.0,0.006126569260553215,0.4731114117797196,0.011944800924428274,0.012170200775366262,0.0,0.008134713213356933,0.011338420388277603,0.003543027895389934,0.03230784550077395,0.0,0.04558264455047034,0.04141152200140019,0.12667781393604133,0.17278988141631976,0.2099428055818311,0.13316067440739965,0.16563196383445722,0.042634920995529374,0.1249122501425904,0.07524811697287083,0.21071199867114812,0.0608774810984028,0.15819493632038975,0.04456801706660065,0.1466597245586874,0.13018256483684534,0.09637135629002887,0.027083559414548843,0.16936845687871893,0.033816798734657615,0.17822160289403033,0.036775244284604845,0.043904104042462734,0.05661578993539875,0.06531245723978822,0.1292747292513215,0.9999999999999998,0.13315976617793468,0.12485806603274387,0.03585313757093351,0.12915044895238514,0.10994825615585042,0.19951029962520608,0.0766408938084433,0.05119771270187562
doc_34.txt,0.0,0.23829577504526592,0.0,0.009841718905500509,0.0,0.023359228767674316,0.02340369798166249,0.041480727522682295,0.004679419708755954,0.0,0.0681319875210168,0.008798264538677414,0.021178222045210176,0.009541029782332146,0.008285998595303011,0.005676621392228917,0.017630316699080655,0.008842518134784377,0.005474806367022791,0.0,0.01922171522307675,0.0,0.0,0.0,0.0,0.02016862046822777,0.007443758687685448,0.29781615825234875,0.01317536524821344,0.0,0.011522948701046212,0.023771455021492496,0.01068415782868367,0.04289635813137197,0.0,0.03351007993395656,0.3346774384911349,0.10906499463551957,0.14674574956236014,0.1339870918754802,0.13586324870041366,0.1562463968028211,0.31229884408161246,0.11925899421672465,0.05409408302955193,0.1657279135475531,0.04428652956827711,0.16258435997287662,0.061899313370600416,0.21686734693443022,0.18276380038177137,0.08795308898966558,0.024571498400092123,0.1201316674270698,0.013029660948078541,0.16433777762205776,0.07739127528644338,0.07763175799794042,0.06321419235515882,0.05219897375455704,0.15440208864920515,0.13315976617793468,1.0000000000000007,0.08485126024376087,0.03932453337692449,0.14354287987533354,0.07021992883619639,0.15502807569137136,0.08079719718055732,0.08619090217592332
doc_35.txt,0.014141868198761332,0.0046252543013065636,0.0,0.0,0.0,0.0,0.015653174936710968,0.016652563390012254,0.0038104788748775753,0.03365238376616901,0.007845192103057027,0.008845837127993202,0.008206428818054293,0.0051677198245798465,0.01568792816993677,0.0,0.01082673801908848,0.012148907392778959,0.0046297729097180456,0.0,0.0031724600633485428,0.0,0.0,0.0,0.0,0.0025710510777423702,0.0,0.002733458772586353,0.4703668264382082,0.0,0.026066228715102828,0.014169722037804417,0.009845099270604236,0.011878257549540125,0.0,0.03238952666580765,0.04222795331121823,0.08830591508698458,0.11949331728517143,0.12432281270898879,0.06954131008900148,0.11748401395751197,0.02789577595711375,0.09085305287240195,0.0697076104416853,0.11534347540815264,0.03146230282586933,0.12717069015761848,0.04905021426347355,0.11659300150707044,0.11178700630663582,0.04984481909771912,0.03107887046212556,0.118172996828806,0.036345363155324266,0.1051965399171345,0.02724254200967168,0.05451791375999546,0.033286077773902994,0.04188926549802554,0.12118565976930327,0.12485806603274387,0.08485126024376087,1.0000000000000007,0.05333392144624997,0.1375036919157001,0.06650018269124738,0.08978854478364678,0.042555765610044295,0.03154806421185637
doc_4.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225957531907898,0.0,0.008242938047307092,0.37244074925617887,0.0,0.017709908692148602,0.0,0.01765122133672396,0.0,0.0,0.015443746626533899,0.07181973529871616,0.05792586881880926,0.04501817704690231,0.03776160708911568,0.04426651375394243,0.014808038170994953,0.014439617347203943,0.016040804434785172,0.040162378976178116,0.0,0.051508232865286455,0.0,0.06488936350568855,0.05588094902170443,0.014382608205806332,0.04000763405200922,0.06492389091797955,0.028118235545602624,0.03761005576103759,0.052760824673389405,0.013522129033721535,0.014864584500774235,0.026965677494270285,0.019171821933459246,0.03585313757093351,0.03932453337692449,0.05333392144624997,1.0000000000000004,0.11914737152310051,0.07276177979633319,0.04422869772070142,0.030484766769359465,0.04271061396396352
doc_5.txt,0.015042641010768444,0.012066243795915123,0.0,0.0,0.005319102042248649,0.016197030925568186,0.02118583087878626,0.005899249262752189,0.005102069754622337,0.0033351449980504673,0.021601024490991137,0.02129760562332998,0.00797592043441683,0.01179707721285039,0.03624092594229681,0.0012736421866355566,0.026959615123916487,0.005177767843238705,0.003685085125941397,0.005328741556388635,0.002618835927429645,0.0,0.0,0.0,0.0,0.030028585760739655,0.0,0.003659985473497213,0.016798817477618543,0.003556421066645652,0.18773629917098533,0.023061437815764967,0.0017852273752151152,0.04346635558843275,0.0,0.05415544769637078,0.08606148133974478,0.12985153835472513,0.17184350075957167,0.13228953045301522,0.10570874274775509,0.13369051602027182,0.05263707281961824,0.19285754635498567,0.06467979543189427,0.16399916288616387,0.04375196712631632,0.13292092747828216,0.07324603990940518,0.23377661901544586,0.18715140700000918,0.037718583232036834,0.02792320094361213,0.17349798318547252,0.034069208248404134,0.1669588384052505,0.06407809997158864,0.053887299977163405,0.0474024523443901,0.059041082272093745,0.2908834798783652,0.12915044895238514,0.14354287987533354,0.1375036919157001,0.11914737152310051,0.9999999999999999,0.07491525708342085,0.09745210105497115,0.08145164858551325,0.0846905271257104
doc_6.txt,0.0,0.0,0.0,0.0,0.0,0.03125504015788731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713158293649451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009165475443776275,0.0,0.022113573018523063,0.32248954894159365,0.04101431864481873,0.019626719840173522,0.0,0.014588666930945913,0.017172187835579118,0.36337417282391343,0.39664203645333895,0.07779372061990854,0.17265230002402623,0.5125378757760086,0.06029129816320538,0.13422568580741404,0.0331125577142926,0.09760148005413188,0.04459804039303829,0.07100990897169762,0.019966295497662444,0.161179204730156,0.10933719583658955,0.05326548443510486,0.0699522690607967,0.118300297790981,0.053390034101724965,0.07145768166045646,0.05968835864457599,0.07446206244944101,0.1180764272359524,0.0357207818990637,0.051926743920892776,0.10994825615585042,0.07021992883619639,0.06650018269124738,0.07276177979633319,0.07491525708342085,1.0000000000000002,0.0994886285837703,0.03389657663690577,0.06104716676511987
doc_7.txt,0.009262535634225863,0.022540219947398306,0.014445733479577668,0.0,0.004968146342092333,0.01660764668551302,0.0,0.034120117710377255,0.005883785267366121,0.0,0.021553055308224243,0.013319132379354354,0.021417610360742835,0.009402998847135894,0.007968062379316574,0.007238613700776415,0.009842132078073457,0.0032240916062234327,0.015732834308960553,0.0,0.004892088939094419,0.0,0.007117815263878477,0.01393776942262457,0.0,0.004449537462196256,0.0,0.01731366772859062,0.031715363256062744,0.0,0.0023307017055235685,0.02274739032106018,0.5234031243293774,0.010677861625226853,0.0,0.025661120178866487,0.05514734076374085,0.1410888335010227,0.14534339252709463,0.16525215088824405,0.12013389215828021,0.1538125714016575,0.06258063576440756,0.09872087918740646,0.04046581823306214,0.18926218029363112,0.03082970744576126,0.15038883279768156,0.036222287214951944,0.1282006412619992,0.10542821322482829,0.06505698555279783,0.030641573046966332,0.11567734567663862,0.06836041935952945,0.1490118066670463,0.013861910301306669,0.05277407646663076,0.06680150922345744,0.05700460220176685,0.07689781250435937,0.19951029962520608,0.15502807569137136,0.08978854478364678,0.04422869772070142,0.09745210105497115,0.0994886285837703,1.0000000000000002,0.0963150495262556,0.03485526327393345
doc_8.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.011224052611268022,0.0,0.0,0.24769660143682098,0.0,0.0,0.0,0.0,0.010341968713457156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034220165241267066,0.0622072063692681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496205567259032,0.0,0.0,0.05467801937384434,0.03464957320176476,0.07020719480550615,0.037114331468928036,0.03661693946676367,0.056385033523881925,0.0,0.04189251030879316,0.3860372548565297,0.08193138082008763,0.0,0.07261494724561965,0.022085237619218653,0.06701129562850001,0.06777099603782684,0.025418250282863514,0.016485292512150942,0.0430632759415855,0.027672217470001273,0.08696507278518781,0.04217029030287404,0.0,0.037949219563048905,0.28623717838439294,0.08965352683099326,0.0766408938084433,0.08079719718055732,0.042555765610044295,0.030484766769359465,0.08145164858551325,0.03389657663690577,0.0963150495262556,1.0000000000000002,0.051998631326796524
doc_9.txt,0.03512696698384679,0.0,0.0,0.0,0.0,0.02508242113676813,0.012621819648242289,0.0,0.0,0.0,0.0,0.0,0.08286148933568566,0.0,0.01162988703188853,0.022582723058898045,0.0,0.037464916607893514,0.0,0.0,0.0,0.053557692197115994,0.0,0.0,0.0,0.01525971490711729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671629789420637,0.1087955979386569,0.07170890632042234,0.11974397898699021,0.09105814750003365,0.155123314765511,0.08365797660650502,0.15812100960112774,0.15291736850455334,0.0,0.25879873762254785,0.015350666644725569,0.04179401871822696,0.0453168034000941,0.103879984059366,0.04201963662297083,0.10528554597811657,0.09093839677562836,0.0,0.0,0.08462252154533455,0.0,0.06867281064231581,0.2030514543284281,0.0,0.09581630329667755,0.10871733897866265,0.1250656489574097,0.05119771270187562,0.08619090217592332,0.03154806421185637,0.04271061396396352,0.0846905271257104,0.06104716676511987,0.03485526327393345,0.051998631326796524,1.0000000000000002
