,Word,Frequency
0,geneva,4
1,—,2
2,ambassador,2
3,lê,1
4,thị,1
5,tuyết,1
6,mai,1
7,perman,1
8,repres,2
9,việt,1
10,nam,1
11,un,4
12,world,1
13,trade,1
14,organis,4
15,wto,1
16,intern,2
17,led,1
18,vietnames,1
19,deleg,1
20,attend,1
21,43rd,1
22,session,5
23,human,8
24,right,8
25,council,3
26,switzerland,2
27,monday,1
28,event,1
29,chair,1
30,presid,1
31,austrian,1
32,elisabeth,1
33,tichy-fisslberg,1
34,join,1
35,47,1
36,member,1
37,countri,4
38,100,1
39,observ,1
40,non-government,1
41,base,2
42,particip,1
43,focus,1
44,discuss,1
45,mechan,2
46,committe,1
47,treati,1
48,univers,1
49,period,1
50,review,1
51,upr,1
52,situat,1
53,palestin,2
54,occupi,1
55,arab,1
56,territori,1
57,vienna,1
58,declar,1
59,programm,1
60,action,1
61,anti-raci,1
62,discrimin,1
63,xenophobia,1
64,technic,1
65,assist,1
66,capac,1
67,build,1
68,field,1
69,consid,1
70,adopt,1
71,40,1
72,draft,1
73,resolut,1
74,decis,1
75,issu,1
76,relat,1
77,iran,1
78,democrat,1
79,peopl,1
80,’,1
81,republ,1
82,korea,1
83,dprk,1
84,myanmar,1
85,syria,1
86,south,1
87,sudan,1
88,nicaragua,1
89,libya,1
90,close,1
91,ceremoni,1
92,june,2
93,19,1
94,continu,1
95,consult,1
96,time,1
97,method,1
98,44th,2
99,slate,1
100,postpon,1
101,due,1
102,impact,1
103,covid-19,1
104,pandem,2
105,new,1
106,measur,1
107,respond,1
108,consensu,1
109,expect,1
110,held,1
111,juli,1
112,vn,1
