,Word,Frequency
0,hà,4
1,nội,4
2,—,2
3,polic,7
4,friday,1
5,propos,1
6,prosecut,1
7,29,1
8,peopl,2
9,đồng,3
10,tâm,2
11,commun,1
12,’,3
13,mỹ,1
14,đức,1
15,district,1
16,involv,1
17,death,2
18,three,4
19,offic,5
20,january.th,1
21,hand,1
22,investig,4
23,result,2
24,fatal,1
25,confront,1
26,group,1
27,villag,6
28,clash,1
29,soldier,2
30,build,1
31,wall,1
32,miếu,2
33,môn,2
34,militari,1
35,airport.twenty-nin,1
36,allegedli,3
37,discuss,1
38,set,1
39,plan,1
40,attack,2
41,duti,2
42,includ,1
43,lê,3
44,đình,4
45,công,1
46,lê,2
47,đình,2
48,uy,1
49,bùi,5
50,văn,4
51,niên,1
52,nguyễn,3
53,tuyến,1
54,trần,1
55,thị,3
56,la,1
57,nối,1
58,tiến,2
59,lụa,1
60,viết,1
61,hiểu,1
62,tuấn,1
63,quốc,1
64,doanh.accord,1
65,defend,1
66,pour,1
67,gasolin,1
68,pit,1
69,lit,1
70,fire,1
71,violent,1
72,action,1
73,aim,1
74,kill,3
75,mani,1
76,need,1
77,stiffli,1
78,punish,2
79,ensur,2
80,law,1
81,strict,1
82,accord,1
83,police.lê,1
84,kình,4
85,alleg,1
86,mastermind,1
87,lead,1
88,reportedli,2
89,distort,1
90,origin,1
91,land,3
92,sênh,1
93,area,1
94,incit,1
95,entic,1
96,particip,1
97,file,2
98,complaint,1
99,officers.kình,1
100,die,1
101,incid,1
102,agenc,1
103,mention,1
104,impos,1
105,him.th,1
106,report,1
107,air,1
108,defence-air,1
109,forc,1
110,ministri,1
111,nation,1
112,defenc,2
113,built,1
114,fenc,1
115,protect,1
116,airport,1
117,secur,1
118,order,2
119,hoành,1
120,hamlet,1
121,gate,1
122,use,2
123,grenad,1
124,petrol,1
125,bomb,1
126,bricks.although,1
127,inspector,1
128,conclud,1
129,lot,2
130,purpos,1
131,still,1
132,promis,1
133,divid,1
134,complaints.in,1
135,earli,1
136,decemb,1
137,2019,1
138,gave,2
139,"vnđ500,000",1
140,us,1
141,22,1
142,doanh,1
143,buy,1
144,10,1
145,pig-slaught,1
146,knives.doanh,1
147,believ,1
148,made,1
149,iron,1
150,pipe,1
151,attach,1
152,knives.at,1
153,meet,1
154,day,1
155,januari,1
156,6,1
157,8,1
158,chase,1
159,away,1
160,vn,1
