,doc_1.txt,doc_10.txt,doc_12.txt,doc_13.txt,doc_14.txt,doc_15.txt,doc_16.txt,doc_17.txt,doc_18.txt,doc_19.txt,doc_2.txt,doc_20.txt,doc_3.txt,doc_32.txt,doc_33.txt,doc_34.txt,doc_35.txt,doc_36.txt,doc_37.txt,doc_38.txt,doc_39.txt,doc_4.txt,doc_40.txt,doc_5.txt,doc_7.txt,doc_8.txt,doc_9.txt
doc_35.txt,0.04126661162390692,0.03357542649493023,0.06509128992800892,0.03182116173509347,0.03509718912713282,0.05767486486220139,0.032022619912993225,0.03667894975660982,0.041671721342975754,0.1029059661751136,0.04297006076571211,0.026972030110656704,0.022520009569705443,0.08446686970892622,0.03257959759859645,0.0334450292043753,1.0000000000000007,0.059836036378207245,0.03375495052054458,0.04016399149051725,0.02521797826064924,0.05628164424852775,0.0524509717449581,0.09362777640085866,0.02361874211213891,0.04315527677935371,0.06162792222877967
doc_36.txt,0.07650909964711308,0.02728447831757633,0.09744584410237274,0.04273239660320134,0.06825241697567337,0.03356927632314116,0.04028153259967099,0.03082160342118228,0.06614858247968511,0.0795902265083878,0.13578179553851577,0.03595476580954353,0.06328838174238305,0.17310956105780023,0.04961750218471002,0.0332041120084158,0.059836036378207245,1.0,0.0901989324734312,0.07638862688118225,0.016338391436225754,0.07930444763075013,0.10529232297578794,0.29992459288194634,0.03762123081726457,0.019612000551138327,0.06571241155915424
doc_37.txt,0.12207159735486413,0.09517926421780826,0.0525362458374618,0.0766241561155622,0.12190722318143019,0.09936117520200376,0.16252384465454753,0.073730695713492,0.038934440610775424,0.06361982084035418,0.09149471287846708,0.032956596759751114,0.0519386817045966,0.10771454482469925,0.06806100223448262,0.1767586468494896,0.03375495052054458,0.0901989324734312,0.999999999999999,0.0407697405574582,0.02351351747910818,0.0372491045782096,0.03426164369091117,0.08672925554406918,0.04091269435681484,0.12185696507206144,0.0713348971307905
doc_38.txt,0.07236127518384058,0.029328145397976093,0.1387245013924735,0.05252772141402654,0.04161363417394692,0.025552634017415546,0.009670302927582464,0.031633738760605976,0.02589379232617121,0.04662075642124578,0.0983098785917393,0.019287325017724663,0.033333566080332944,0.10193059903842808,0.04024041509947503,0.020683160097797863,0.04016399149051725,0.07638862688118225,0.0407697405574582,0.9999999999999999,0.01563963614708395,0.01917417473183833,0.16187808986333735,0.03581943061014355,0.07812189491762646,0.015674841576748554,0.13521004813693005
doc_39.txt,0.008195803306306938,0.025205734369077516,0.04009584748539894,0.023595040797941055,0.033996868356068036,0.01771742483402585,0.017647856856348197,0.006340832789323661,0.02220408170120549,0.060447429153866354,0.01667192226495555,0.03719663521326411,0.013647460624614503,0.023881001615518323,0.17327697152829263,0.009366234205375974,0.02521797826064924,0.016338391436225754,0.02351351747910818,0.01563963614708395,1.0000000000000004,0.029239780377695302,0.01218121383261801,0.02400314032057268,0.01681943982755902,0.04252251578670545,0.012397540389070127
doc_4.txt,0.018529016579226412,0.024701211084174137,0.03417732919470161,0.03480360303738436,0.028009298309006045,0.05998039460517811,0.024925450026783747,0.03577622110582524,0.012991866235615802,0.030501186283295584,0.039235865869597104,0.024010463152883972,0.037623670710153226,0.06069298547512851,0.05534765827074542,0.04104079754150705,0.05628164424852775,0.07930444763075013,0.0372491045782096,0.01917417473183833,0.029239780377695302,1.000000000000001,0.03478211391456331,0.34401922776201127,0.04378194983018664,0.027632998426719794,0.04876432460321903
doc_40.txt,0.08059085870727305,0.07679372274926692,0.1739050628670198,0.045912223130015944,0.052678190459425095,0.03725444868692263,0.020851804787421963,0.046013493670602375,0.07899151377416415,0.11391702564426037,0.23218788857954234,0.051156880679162076,0.07831294767178026,0.14887407013349113,0.047207807929295714,0.04807570726544537,0.0524509717449581,0.10529232297578794,0.03426164369091117,0.16187808986333735,0.01218121383261801,0.03478211391456331,1.0000000000000007,0.07207178978192548,0.08666416468269045,0.02641555735428639,0.11240807016696287
doc_5.txt,0.031466405246006,0.05772632293135283,0.05468137494791943,0.06967865374588864,0.06180729314491017,0.07309306401892536,0.09549728754675518,0.051656947405701904,0.04551751236098332,0.0759629396081355,0.06855273115397573,0.04426645774450524,0.05559273716504451,0.126180937471823,0.05505936925381249,0.06731622501733116,0.09362777640085866,0.29992459288194634,0.08672925554406918,0.03581943061014355,0.02400314032057268,0.34401922776201127,0.07207178978192548,0.9999999999999994,0.044564569797095235,0.03777164457317575,0.06184837054267012
doc_7.txt,0.05858149633169291,0.05247662490400602,0.08292957484543603,0.17415281797470702,0.026999337472192006,0.03161943818525948,0.016365513459669374,0.04922548437752857,0.10241317236150807,0.03644378575732035,0.0671246255283235,0.013852483685425677,0.12820217171437498,0.1216379283485876,0.008107654261124597,0.008165849025411466,0.02361874211213891,0.03762123081726457,0.04091269435681484,0.07812189491762646,0.01681943982755902,0.04378194983018664,0.08666416468269045,0.044564569797095235,1.0,0.04251351917881552,0.133749240059693
doc_8.txt,0.04101648206371635,0.21524606557423628,0.03164393922406257,0.019287223306932288,0.17404398743630822,0.14257297634236293,0.0591500510135207,0.05020954089975257,0.020328389783082143,0.034916430504024855,0.059474969589642525,0.02196264172060925,0.05488167495010092,0.07817692538294194,0.07186108459871937,0.19641953603324833,0.04315527677935371,0.019612000551138327,0.12185696507206144,0.015674841576748554,0.04252251578670545,0.027632998426719794,0.02641555735428639,0.03777164457317575,0.04251351917881552,0.9999999999999994,0.03514411991429753
doc_9.txt,0.4036536564778717,0.07921212733549522,0.20102873526102613,0.07091744527819507,0.0697879027700359,0.0663911792645157,0.021388299387180922,0.05025078680770107,0.061801396354038134,0.11487788047064354,0.09234564206491608,0.031479480321782036,0.08136627393768972,0.1781070597252296,0.04046043958501749,0.04136116188530363,0.06162792222877967,0.06571241155915424,0.0713348971307905,0.13521004813693005,0.012397540389070127,0.04876432460321903,0.11240807016696287,0.06184837054267012,0.133749240059693,0.03514411991429753,0.9999999999999997
